event,x,y,z,adc,zelem,layer
111,-31.3783,-0.372181,-50.343,489.204,0,7
111,-31.3751,-0.583406,69.8791,1025.03,0,7
111,-31.3284,-1.80727,206.487,3478.55,0,7
111,-31.3151,-2.02493,277.053,1360.36,0,7
111,-31.2923,-2.35125,201.552,926.61,0,7
111,-31.1996,-3.36497,302.982,1617.15,0,7
111,-31.0998,-4.1881,65.6447,1073.77,0,7
111,-30.7726,-6.14665,220.417,3664.27,0,7
111,-30.0427,-9.06492,-16.2296,259.112,0,7
111,-30.0848,-8.92418,33.0612,976.957,0,7
111,-30.0982,-8.87901,72.9473,76.1532,0,7
111,-30.0435,-9.06213,273.855,313.546,0,7
111,-30.0982,-8.87901,284.156,13.1229,0,7
111,-29.9879,-9.24465,-12.0056,744.579,0,7
111,-29.2522,-11.3599,4.74,16.111,0,7
111,-29.2522,-11.3599,54.5685,29.4053,0,7
111,-28.9156,-12.191,133.65,12366.4,0,7
111,-29.2445,-11.3795,202.908,91.8622,0,7
111,-29.1096,-11.7205,301.474,959.51,0,7
111,-28.8871,-12.2586,204.32,1515.34,0,7
111,-28.546,-13.0331,116.941,170.578,0,7
111,-28.3592,-13.4347,264.874,631.485,0,7
111,-28.341,-13.4731,-50.4336,594.358,0,7
111,-28.1311,-13.9059,100.765,380.702,0,7
111,-27.6671,-14.8077,-49.0398,2267.64,0,7
111,-27.994,-14.1799,246.42,414.109,0,7
111,-27.486,-15.1411,162.679,15029.7,0,7
111,-27.4404,-15.2237,269.637,1290.38,0,7
111,-27.4144,-15.2705,36.312,5105.32,0,7
111,-27.3681,-15.3532,275.632,821.479,0,7
111,-26.8003,-16.3242,-47.5417,677.123,0,7
111,-26.9435,-16.0868,104.525,155.426,0,7
111,-26.0782,-17.4546,-46.2326,694.103,0,7
111,-25.9261,-17.6798,58.7311,616.96,0,7
111,-25.0019,-18.9643,269.111,80.6192,0,7
111,-23.4449,-20.8584,38.1046,618.818,0,7
111,-22.8957,-21.4598,46.9932,483.202,0,7
111,-22.7385,-21.6262,104.243,34.1787,0,7
111,-22.4962,-21.8782,104.191,38.2619,0,7
111,-22.4193,-21.957,293.561,333.764,0,7
111,-21.6726,-22.6944,87.4211,2472.82,0,7
111,-21.0761,-23.2494,-69.8415,4207.97,0,7
111,-21.6534,-22.7127,1.15707,525.896,0,7
111,-20.6513,-23.6276,-40.9524,533.216,0,7
111,-20.2922,-23.9367,23.3955,176.243,0,7
111,-20.0048,-24.1773,-43.201,1341.21,0,7
111,-19.5895,-24.515,-45.2766,371.305,0,7
111,-18.6558,-25.2328,35.1726,1380.75,0,7
111,-18.1833,-25.5754,102.107,356.844,0,7
111,-18.3627,-25.447,72.8864,197.651,0,7
111,-17.9872,-25.7137,111.653,388.912,0,7
111,-17.4797,-26.0614,206.982,1885.57,0,7
111,-17.4232,-26.0992,95.9908,283.221,0,7
111,-17.372,-26.1333,-44.1493,267.097,0,7
111,-16.1892,-26.882,104.076,965.678,0,7
111,-16.1931,-26.8797,256.416,1776.23,0,7
111,-15.6524,-27.1981,32.1746,1688.25,0,7
111,-15.4544,-27.3111,103.704,163.838,0,7
111,-15.3584,-27.3652,13.1388,814.705,0,7
111,-14.8579,-27.6401,35.8807,1007.98,0,7
111,-14.2309,-27.9682,-70.308,13,0,7
111,-14.2309,-27.9682,-52.076,15.0004,0,7
111,-14.2309,-27.9682,128.972,21,0,7
111,-12.5909,-28.7438,208.536,842.793,0,7
111,-12.0088,-28.9918,6.012,18,0,7
111,-11.5697,-29.1698,-77.1344,383.745,0,7
111,-11.5238,-29.188,50.0503,2022.6,0,7
111,-7.86834,-30.378,102.26,23.0693,0,7
111,-7.51646,-30.467,102.217,302.276,0,7
111,-6.51455,-30.6968,-11.3688,1039.31,0,7
111,-6.26341,-30.7491,265.656,813.234,0,7
111,-5.06763,-30.9686,40.5665,301.862,0,7
111,-5.26454,-30.9357,175.325,50.3851,0,7
111,-4.82246,-31.0077,-85.087,142.815,0,7
111,-4.21886,-31.0956,39.9286,789.39,0,7
111,-3.33661,-31.2026,-6.12856,8039.35,0,7
111,-3.65034,-31.1675,97.0398,359.983,0,7
111,-3.05417,-31.2315,-40.9611,4295.93,0,7
111,-2.65997,-31.2676,96.7581,615.634,0,7
111,-2.49431,-31.2812,161.531,238.883,0,7
111,-1.65265,-31.337,280.9,1114.6,0,7
111,-0.594573,-31.3749,4.10167,1377.27,0,7
111,-0.667312,-31.3734,101.073,1267.19,0,7
111,-0.622248,-31.3743,131.467,685.587,0,7
111,0.64402,-31.3739,114.904,1109.42,0,7
111,0.744561,-31.3717,-80.8839,1072.41,0,7
111,2.44988,-31.2847,231.105,2268.74,0,7
111,2.53177,-31.2782,233.276,11.5545,0,7
111,3.04751,-31.2322,42.0471,2910.76,0,7
111,3.18361,-31.2186,82.5308,551.718,0,7
111,4.27512,-31.0879,-15.0516,689.659,0,7
111,4.44931,-31.0635,86.3625,196.319,0,7
111,4.71788,-31.0238,19.0675,325.935,0,7
111,5.91885,-30.8173,41.2541,2252.98,0,7
111,8.5344,-30.1977,97.1394,536.174,0,7
111,9.54395,-29.894,198.222,971.458,0,7
111,10.0443,-29.7296,180.391,255.818,0,7
111,10.4722,-29.5816,-8.59783,3523.24,0,7
111,10.3761,-29.6154,-5.012,11.0425,0,7
111,10.8682,-29.4384,120.729,620.728,0,7
111,11.795,-29.0795,9.59878,1470.45,0,7
111,13.948,-28.1103,62.5701,1460.29,0,7
111,14.2594,-27.9536,-0.2036,8917.29,0,7
111,15.0788,-27.5203,94.0324,2935.95,0,7
111,14.8795,-27.6285,80.0895,2085.04,0,7
111,14.6906,-27.7295,120.122,544.756,0,7
111,14.9012,-27.6169,16.3101,680.097,0,7
111,15.0474,-27.5375,286.248,518.893,0,7
111,15.7816,-27.1234,46.1182,36045.6,0,7
111,15.9431,-27.0287,275.046,137.981,0,7
111,16.8378,-26.4807,18.0524,977.21,0,7
111,16.3664,-26.7745,171.357,44.6902,0,7
111,17.0669,-26.3336,2.45864,4746.23,0,7
111,18.3413,-25.4624,-29.2263,3791.81,0,7
111,17.7928,-25.8487,-13.3383,391.188,0,7
111,17.9711,-25.725,23.505,698.009,0,7
111,18.5722,-25.2944,-46.0378,448.564,0,7
111,18.7804,-25.1403,31.2814,1081.88,0,7
111,19.6996,-24.4266,88.3493,1011.36,0,7
111,20.3192,-23.9137,-66.6026,3907.14,0,7
111,21.3094,-23.0358,-6.42574,2689.92,0,7
111,21.3608,-22.9881,18.0702,1159.13,0,7
111,21.4152,-22.9374,112.443,132.47,0,7
111,21.6184,-22.746,-52.1995,1105.44,0,7
111,22.4676,-21.9076,42.7835,123.654,0,7
111,22.474,-21.901,59.1,283.254,0,7
111,22.4894,-21.8852,160.593,357.181,0,7
111,22.7151,-21.6509,28.5008,3467.8,0,7
111,24.2434,-19.9247,-80.9391,615.151,0,7
111,24.2673,-19.8955,-34.6054,123.452,0,7
111,24.2928,-19.8644,87.79,3890.02,0,7
111,26.0547,-17.4897,15.2697,390.926,0,7
111,26.7444,-16.4157,-80.0054,788.492,0,7
111,27.8999,-14.3643,-72.1237,633.707,0,7
111,28.1042,-13.9602,-49.6923,1392.61,0,7
111,28.1398,-13.8883,-32.4318,389.136,0,7
111,28.047,-14.0749,14.7054,30.2331,0,7
111,28.071,-14.0269,228.433,101.675,0,7
111,28.2174,-13.73,-58.782,985.747,0,7
111,28.2866,-13.5869,-16.5928,365.523,0,7
111,28.33,-13.4962,-0.987341,354.62,0,7
111,28.2403,-13.6829,14.4254,152.775,0,7
111,28.2972,-13.5649,139.663,228.47,0,7
111,28.6081,-12.8962,243.266,440.718,0,7
111,29.1129,-11.7123,286.379,1085.74,0,7
111,29.1807,-11.5423,-71.7729,1412.03,0,7
111,29.1884,-11.5227,-69.46,11.4796,0,7
111,29.2337,-11.4072,33.0454,1348.92,0,7
111,29.5659,-10.5163,13.1706,1562.68,0,7
111,29.6966,-10.1415,228.189,139.918,0,7
111,29.7961,-9.8452,-85.6945,323.689,0,7
111,29.9126,-9.48524,-51.8885,361.5,0,7
111,29.8346,-9.72792,38.9828,716.169,0,7
111,30.1471,-8.71124,-19.2283,200.096,0,7
111,30.2423,-8.37486,-19.2599,46.4666,0,7
111,30.4814,-7.4579,15.1013,214.298,0,7
111,30.7947,-6.03518,38.9782,1859.84,0,7
111,30.8272,-5.86695,83.9579,352.536,0,7
111,30.8251,-5.87788,295.382,818.513,0,7
111,30.8987,-5.47787,17.884,19.0693,0,7
111,30.9816,-4.98781,267.594,856.527,0,7
111,31.0665,-4.42833,184.287,4558.35,0,7
111,31.1128,-4.09014,-1.42437,421.053,0,7
111,31.2419,-2.9457,84.6407,5096.37,0,7
111,31.1856,-3.49227,18.732,25.0276,0,7
111,31.2161,-3.20755,123.444,1422.29,0,7
111,31.2302,-3.06741,-67.2273,1698.2,0,7
111,31.3286,-1.80475,8.46159,3421.99,0,7
111,31.3249,-1.86724,34.649,2768.92,0,7
111,31.3453,-1.48539,184.23,355.902,0,7
111,31.3753,-0.571075,118.937,191.945,0,7
111,31.3804,-0.084251,-49.6432,426.477,0,7
111,31.3672,0.914526,149.832,230.929,0,7
111,31.3467,1.45595,41.3754,806.939,0,7
111,31.3355,1.68045,-73.8133,291.786,0,7
111,31.3453,1.4852,-40.7714,53.2758,0,7
111,31.324,1.88289,66.5043,2406.78,0,7
111,31.3168,1.99878,-40.1385,199.513,0,7
111,31.32,1.94734,88.4959,160.221,0,7
111,31.2881,2.40628,-19.3427,583.146,0,7
111,31.2535,2.82048,81.1956,1139.84,0,7
111,31.2158,3.21122,96.1925,874.857,0,7
111,31.2016,3.34608,-62.7972,1295.76,0,7
111,31.1577,3.73306,-33.0703,315.605,0,7
111,31.1073,4.13153,-12.0603,1067.48,0,7
111,31.1221,4.01867,18.34,1233.97,0,7
111,31.0768,4.35539,-35.6544,1067.62,0,7
111,31.0637,4.44783,32.3065,2903.32,0,7
111,31.0487,4.55124,52.3258,648.585,0,7
111,31.0472,4.56179,-65.3781,1313.09,0,7
111,30.8576,5.70466,244.569,189.674,0,7
111,30.5854,7.01932,19.7636,28.2741,0,7
111,30.407,7.75568,173.008,191.237,0,7
111,30.1792,8.59952,68.26,761.8,0,7
111,29.9118,9.48796,106.793,159.297,0,7
111,29.8039,9.82168,75.0355,1117.05,0,7
111,29.6552,10.2619,143.915,1403.76,0,7
111,29.6495,10.2783,42.2686,1642.19,0,7
111,29.5715,10.5005,7.18523,2775.8,0,7
111,29.5797,10.4774,89.5193,419.171,0,7
111,29.552,10.5554,100.478,232.459,0,7
111,29.4116,10.9404,135.771,1063.47,0,7
111,29.1584,11.5983,-48.1227,713.041,0,7
111,28.6297,12.8481,43.2595,1624.66,0,7
111,28.5177,13.0948,32.496,160.221,0,7
111,28.453,13.2348,104.906,544.459,0,7
111,28.3882,13.3733,-78.2921,436.959,0,7
111,28.1574,13.8527,282.937,1541.23,0,7
111,27.9798,14.2079,93.7248,1612.23,0,7
111,27.8615,14.4385,30.765,1309.97,0,7
111,27.8833,14.3964,63.066,1000.87,0,7
111,27.1242,15.7801,-93.0919,235.725,0,7
111,26.9928,16.0039,84.9901,192.122,0,7
111,26.0289,17.5281,278.788,791.57,0,7
111,25.3363,18.5151,104.902,1313.71,0,7
111,25.1056,18.8267,24.7928,553.236,0,7
111,18.6846,25.2116,-50.882,56.8879,0,7
111,18.6846,25.2116,0.917579,153.137,0,7
111,18.6846,25.2116,64.1,24.1371,0,7
111,18.2607,25.5202,-40.1838,412.643,0,7
111,18.2607,25.5202,0.691076,112.886,0,7
111,18.2607,25.5202,35.9316,48.3174,0,7
111,18.2607,25.5202,64.4941,74.3532,0,7
111,18.2607,25.5202,82.9695,22.1586,0,7
111,17.9753,25.7221,-38.9771,570.975,0,7
111,17.9753,25.7221,82.7908,307.492,0,7
111,12.4916,28.7871,5.86233,107.058,0,7
111,12.4916,28.7871,58.3585,33.2497,0,7
111,12.4916,28.7871,210.511,43.5204,0,7
111,11.6851,29.1238,-4.1762,152.077,0,7
111,11.6851,29.1238,10.5522,196.812,0,7
111,7.30549,30.5183,48.332,722.142,0,7
111,7.40809,30.4935,259.449,1526.98,0,7
111,6.77522,30.6404,34.1899,1118.55,0,7
111,6.59022,30.6807,-33.795,612.403,0,7
111,6.02427,30.7968,233.335,284.826,0,7
111,5.20339,30.9461,238.777,695.212,0,7
111,4.69323,31.0276,-25.2354,1502.67,0,7
111,1.54778,31.3423,-52.0436,706.763,0,7
111,1.34268,31.3518,112.003,167.069,0,7
111,0.916907,31.3671,38.3469,43.5155,0,7
111,0.108387,31.3803,92.6683,143.264,0,7
111,0.127084,31.3802,261.455,4423.44,0,7
111,-0.162287,31.3801,297.538,628.841,0,7
111,-0.638905,31.374,144.695,1183.93,0,7
111,-0.747328,31.3716,-28.4905,1023.28,0,7
111,-2.50893,31.28,223.752,177.274,0,7
111,-3.2733,31.2093,284.138,3400.33,0,7
111,-3.86526,31.1415,221.89,445.036,0,7
111,-3.92811,31.1337,154.92,530.849,0,7
111,-5.01502,30.9772,137.545,127.032,0,7
111,-5.39815,30.9127,175.171,445.529,0,7
111,-5.38672,30.9147,304.451,1228.45,0,7
111,-5.47442,30.8993,42.0559,2314.01,0,7
111,-5.6435,30.8689,-20.6244,225.642,0,7
111,-6.83573,30.6269,20.727,1047.08,0,7
111,-7.27421,30.5258,41.5533,121.115,0,7
111,-7.7246,30.4149,287.89,133.031,0,7
111,-8.56539,30.1889,-97.5538,962.259,0,7
111,-8.7464,30.137,-43.5777,945.776,0,7
111,-8.95231,30.0764,43.9601,928.443,0,7
111,-9.31382,29.9665,162.907,415.413,0,7
111,-9.93506,29.7663,67.2528,102.909,0,7
111,-10.2487,29.6597,195.284,1209,0,7
111,-10.211,29.6727,20.428,11.0139,0,7
111,-10.9141,29.4214,23.1106,5674.72,0,7
111,-12.2303,28.8991,15.5902,304.754,0,7
111,-12.2069,28.909,208.688,638.724,0,7
111,-13.2889,28.4278,-8.70771,739.068,0,7
111,-13.2138,28.4628,5.09851,671.639,0,7
111,-13.2778,28.433,-4.68054,5172.69,0,7
111,-13.2884,28.4281,20.9585,1863,0,7
111,-14.2194,27.974,279.491,1432.81,0,7
111,-14.2526,27.9571,113.082,1479.74,0,7
111,-13.9706,28.0991,203.793,103.171,0,7
111,-14.3864,27.8885,100.14,21,0,7
111,-15.0333,27.5452,172.646,617.138,0,7
111,-16.0422,26.97,-4.55651,727.099,0,7
111,-16.2764,26.8294,21.4,1028.86,0,7
111,-16.9176,26.4297,101.562,234.264,0,7
111,-17.209,26.2409,81.3176,707.698,0,7
111,-17.8587,25.8031,-101.263,741.94,0,7
111,-18.4808,25.3613,-69.7598,434.537,0,7
111,-18.3056,25.488,-8.31058,507.864,0,7
111,-19.3335,24.7174,113.743,318.578,0,7
111,-19.238,24.7918,272.869,220.065,0,7
111,-20.2679,23.9572,95.5483,1133.95,0,7
111,-20.2473,23.9746,-34.7745,302.527,0,7
111,-21.0296,23.2914,73.2489,967.345,0,7
111,-21.6262,22.7385,81.2903,194.712,0,7
111,-21.8972,22.4777,81.1494,326.683,0,7
111,-22.5802,21.7915,-12.2726,625.334,0,7
111,-22.6678,21.7004,32.6618,2615.6,0,7
111,-22.7685,21.5947,179.446,1236.31,0,7
111,-22.7366,21.6283,198.117,1942.07,0,7
111,-23.4964,20.8004,157.37,2323.58,0,7
111,-23.1947,21.1363,-32.4908,717.177,0,7
111,-23.3319,20.9847,137.311,42.2408,0,7
111,-23.7689,20.4884,135.848,1069.57,0,7
111,-23.689,20.5807,284.865,6085.81,0,7
111,-23.8974,20.3384,45.4694,790.879,0,7
111,-23.9718,20.2506,64.0586,1569.96,0,7
111,-24.1375,20.0528,77.2936,766.182,0,7
111,-24.1599,20.0259,39.3262,361.779,0,7
111,-24.4113,19.7187,49.5731,219.837,0,7
111,-24.5624,19.5301,173.719,930.526,0,7
111,-24.7535,19.2874,192.401,660.391,0,7
111,-24.7038,19.351,-33.1572,655.271,0,7
111,-24.8713,19.1351,-24.7593,1806.85,0,7
111,-25.8473,17.7947,108.77,536.125,0,7
111,-26.2335,17.2204,65.7019,432.216,0,7
111,-26.1313,17.375,110.523,327.029,0,7
111,-26.6177,16.6203,218.203,593.539,0,7
111,-26.8711,16.2075,53.2286,2494.77,0,7
111,-26.8545,16.2349,95.7005,322.849,0,7
111,-26.8653,16.2171,64.6307,763,0,7
111,-27.2199,15.6145,45.868,13.0416,0,7
111,-27.5236,15.0727,-20.101,257.355,0,7
111,-27.3922,15.3103,46.0368,28.288,0,7
111,-27.5625,15.0015,116.53,421.75,0,7
111,-27.7154,14.717,-93.2524,2288.54,0,7
111,-28.0152,14.138,-37.9946,495.603,0,7
111,-28.0655,14.0378,-1.10021,666.352,0,7
111,-28.0653,14.0384,37.6192,898.038,0,7
111,-28.0484,14.0721,62.5111,539.259,0,7
111,-28.2113,13.7425,71.4374,686.501,0,7
111,-28.1033,13.962,101.24,370.074,0,7
111,-28.7266,12.6302,11.6358,1323.99,0,7
111,-28.6087,12.8949,304.075,492.273,0,7
111,-29.0997,11.7448,57.3783,4096.09,0,7
111,-28.9997,11.9897,-95.1241,1340.71,0,7
111,-29.2279,11.422,21.2043,1748.65,0,7
111,-29.72,10.0727,180.726,1316.29,0,7
111,-29.5614,10.529,-46.3919,249.499,0,7
111,-29.6377,10.3123,-96.4834,989.025,0,7
111,-29.6633,10.2383,-12.7314,704.976,0,7
111,-29.9397,9.39944,256.99,1167.43,0,7
111,-29.9659,9.31559,-9.40894,315.053,0,7
111,-30.1314,8.76547,228.135,158.748,0,7
111,-30.378,7.86834,7.8777,81.8362,0,7
111,-30.378,7.86835,21.4343,342.339,0,7
111,-30.378,7.86835,59.9875,58.8303,0,7
111,-30.4967,7.39511,20.939,4587.14,0,7
111,-30.5111,7.33541,49.0484,2238.22,0,7
111,-30.483,7.45131,59.8928,279.948,0,7
111,-30.5053,7.35963,51.804,11.2816,0,7
111,-30.5526,7.16057,278.664,1315.41,0,7
111,-30.6796,6.59539,56.892,31.1854,0,7
111,-30.9368,5.25828,145.051,718.818,0,7
111,-30.9773,5.01418,-89.3986,196.785,0,7
111,-31.0021,4.85843,-59.3279,612.66,0,7
111,-31.1954,3.40308,16.2997,850.507,0,7
111,-31.1831,3.51393,93.1473,229.75,0,7
111,-31.2378,2.98906,46.4823,822.271,0,7
111,-31.317,1.99569,-3.22079,189.845,0,7
111,-31.3671,0.918497,100.375,1148.2,0,7
111,-31.3771,0.460016,145.277,1066.83,0,7
111,-31.378,0.397122,282.458,1430.95,0,7
111,-31.3792,0.284521,-78.0842,2489.94,0,7
111,-31.3783,0.371004,86.6663,211.373,0,7
111,-28.9673,-12.0678,-67.34,52,0,7
111,-31.2332,-3.03723,-230.523,7822.98,1,7
111,-31.2782,-2.53212,-77.8358,507.955,1,7
111,-31.2381,-2.98562,-82.1142,5575.81,1,7
111,-31.1729,-3.60367,-191.24,420.324,1,7
111,-31.1755,-3.58064,-138.903,398.495,1,7
111,-31.1552,-3.75337,-210.682,268.424,1,7
111,-31.1173,-4.05549,-294.688,262.244,1,7
111,-30.8028,-5.99339,-230.68,223.452,1,7
111,-30.8028,-5.99339,-269.544,279.243,1,7
111,-30.6984,-6.50726,-230.683,197.974,1,7
111,-30.5458,-7.18958,-230.731,143.017,1,7
111,-30.4214,-7.69899,-1.29344,202.889,1,7
111,-29.8568,-9.65966,21.4727,585.586,1,7
111,-29.3626,-11.0713,69.937,4363.45,1,7
111,-29.4129,-10.9371,-278.686,1973.35,1,7
111,-29.0255,-11.9271,65.7558,1305.91,1,7
111,-28.855,-12.334,-67.9061,808.818,1,7
111,-28.1562,-13.8552,58.6419,14360.1,1,7
111,-27.8265,-14.5058,17.9857,175.639,1,7
111,-26.7952,-16.3326,-182.723,4831.54,1,7
111,-26.7673,-16.3782,1.20343,286.014,1,7
111,-26.5231,-16.7709,-275.018,1123.03,1,7
111,-25.5567,-18.2096,-77.1733,181.129,1,7
111,-25.458,-18.3474,-82.7732,1684,1,7
111,-24.8873,-19.1144,-286.784,462.235,1,7
111,-23.6099,-20.6714,40.6025,2186.25,1,7
111,-23.3498,-20.9648,-143.345,230.684,1,7
111,-23.3315,-20.9852,-161.823,1233.15,1,7
111,-23.2304,-21.097,-82.0494,367.25,1,7
111,-21.6169,-22.7475,36.948,504.699,1,7
111,-21.2433,-23.0967,-85.0407,95.0392,1,7
111,-19.5868,-24.5172,11.2744,299.31,1,7
111,-19.3478,-24.7063,9.41259,964.265,1,7
111,-19.1934,-24.8263,-285.339,724.976,1,7
111,-16.888,-26.4487,-48.9013,2400.63,1,7
111,-16.9177,-26.4297,-100.516,581.104,1,7
111,-16.8792,-26.4543,-272.672,1528,1,7
111,-14.2498,-27.9585,-180.793,1219.58,1,7
111,-12.9191,-28.5978,-94.5423,378.549,1,7
111,-10.5853,-29.5413,88.5736,1121.76,1,7
111,-10.5132,-29.567,46.4062,596.104,1,7
111,-10.3783,-29.6146,-98.0369,2386.64,1,7
111,-9.68315,-29.8492,-118.53,327.144,1,7
111,-7.64701,-30.4345,53.101,771.974,1,7
111,-7.7093,-30.4188,-17.1106,2329,1,7
111,-7.14199,-30.557,-276.287,2455.16,1,7
111,-6.23845,-30.7541,-275.836,5747.21,1,7
111,-5.51684,-30.8918,58.3509,1182.65,1,7
111,-5.67864,-30.8624,-66.8481,289.544,1,7
111,-4.68824,-31.0283,-267.642,486.621,1,7
111,-4.7498,-31.0189,57.3576,63.7848,1,7
111,-4.27218,-31.0883,-63.8028,1740.7,1,7
111,-3.01802,-31.235,11.7089,12876.4,1,7
111,-3.34561,-31.2016,-106.014,422.915,1,7
111,-2.8031,-31.2551,43.2698,6992.32,1,7
111,-3.40183,-31.1956,-98.868,18.0171,1,7
111,-3.06064,-31.2309,-55.8498,865.52,1,7
111,-2.72253,-31.2622,-96.0117,1006.86,1,7
111,-1.43095,-31.3479,47.2751,441.421,1,7
111,-1.11945,-31.3605,-301.077,1346.95,1,7
111,-0.296796,-31.3791,68.8526,2296.54,1,7
111,0.498749,-31.3765,-148.777,943.722,1,7
111,2.01796,-31.3155,-283.231,829.214,1,7
111,2.73525,-31.2611,-189.095,792.094,1,7
111,3.45099,-31.1902,21.6461,2416.68,1,7
111,3.71383,-31.16,-240.075,240.951,1,7
111,4.44196,-31.0645,68.4327,2039.97,1,7
111,4.81524,-31.0089,-231.538,1139.19,1,7
111,5.99339,-30.8028,-37.1647,98.907,1,7
111,5.99339,-30.8028,-281.4,871.169,1,7
111,6.50726,-30.6984,-281.612,15.0894,1,7
111,7.28017,-30.5243,-76.8235,283.935,1,7
111,7.69899,-30.4214,-76.396,14.0555,1,7
111,8.54316,-30.1952,-117.811,34.1526,1,7
111,10.7726,-29.4735,-249.117,687.735,1,7
111,11.15,-29.3328,22.597,1068.66,1,7
111,11.1659,-29.3268,11.8319,238.406,1,7
111,11.1968,-29.315,-0.076,12.0698,1,7
111,15.5231,-27.2721,23.7875,603.609,1,7
111,15.6725,-27.1866,13.0275,360.73,1,7
111,18.2607,-25.5203,-1.54488,63.5498,1,7
111,18.9643,-25.0019,-64.4863,100.501,1,7
111,21.0243,-23.2963,-175.416,614.041,1,7
111,21.6077,-22.7561,19.6042,350.858,1,7
111,21.8782,-22.4962,20.0625,22.1526,1,7
111,22.4986,-21.8757,18.216,661.566,1,7
111,22.6076,-21.7631,-20.6464,1419.01,1,7
111,22.5558,-21.8168,-22.5597,224.944,1,7
111,22.9335,-21.4193,17.5206,837.897,1,7
111,22.961,-21.3899,10.0108,3082.25,1,7
111,22.8759,-21.4808,-188.983,417.095,1,7
111,22.9199,-21.4339,-256.923,1881.38,1,7
111,24.1876,-19.9923,13.9924,5832.46,1,7
111,24.5488,-19.5471,-250.029,112.914,1,7
111,25.2096,-18.6872,75.2504,2661.69,1,7
111,25.2605,-18.6184,-162.005,511.126,1,7
111,25.4609,-18.3433,-110.25,553.638,1,7
111,25.7221,-17.9753,73.4663,62.3884,1,7
111,25.7221,-17.9753,72.004,32.826,1,7
111,26.2127,-17.252,70.2752,103.559,1,7
111,26.2127,-17.252,45.0946,26.2473,1,7
111,28.3536,-13.4465,55.2962,50.6438,1,7
111,28.5599,-13.0027,-120.928,9056.23,1,7
111,28.5933,-12.9289,-264.33,2166.94,1,7
111,28.6809,-12.7334,-23.3581,4136.32,1,7
111,29.0723,-11.8125,-138.472,925.863,1,7
111,29.3875,-11.005,-9.77457,316.875,1,7
111,29.7033,-10.1216,-102.882,261.061,1,7
111,29.9189,-9.46557,10.2199,960.607,1,7
111,29.9859,-9.2511,-39.3383,67.5115,1,7
111,30.1005,-8.87118,-293.223,854.453,1,7
111,30.1471,-8.71124,48.0465,40.2513,1,7
111,30.2423,-8.37486,48.26,13,1,7
111,30.2423,-8.37486,-292.636,25.0555,1,7
111,30.4167,-7.71753,85.577,137.739,1,7
111,30.4248,-7.68539,-152.623,410.522,1,7
111,30.6698,-6.6406,-14.9382,1180.08,1,7
111,30.6682,-6.64795,-48.8925,1621.58,1,7
111,30.8749,-5.61054,62.6778,337.728,1,7
111,30.9417,-5.22951,-200.257,842.244,1,7
111,31.0477,-4.55796,80.6449,2421,1,7
111,31.2799,-2.51072,-75.9639,239.623,1,7
111,31.3794,-0.262203,-12.796,14.1538,1,7
111,31.3045,2.18317,25.5494,25.1526,1,7
111,31.3045,2.18317,-260.695,2369.23,1,7
111,31.2613,2.73234,-174.43,427.108,1,7
111,31.2327,3.04225,68.4778,719.097,1,7
111,31.1888,3.4634,19.2531,1322.5,1,7
111,31.178,3.55927,-20.5506,865.257,1,7
111,31.0501,4.54188,-24.914,242.386,1,7
111,31.0189,4.7502,-84.3806,866.051,1,7
111,30.8491,5.75065,-137.974,3454,1,7
