event,x,y,z,adc,zelem,layer
124,-2.04557,-31.3138,-43.251,181.122,0,7
124,-1.94555,-31.3201,34.4078,310.303,0,7
124,-1.25858,-31.3553,216.526,878.698,0,7
124,-0.789809,-31.3706,-34.7487,3164.67,0,7
124,0.136543,-31.3802,-6.2947,3445.64,0,7
124,-0.084838,-31.3804,218.365,253.39,0,7
124,0.807598,-31.3701,-86.4518,1312.01,0,7
124,1.09945,-31.3612,4.69773,360.33,0,7
124,2.01899,-31.3155,64.7228,931.657,0,7
124,2.19516,-31.3036,227.582,763.183,0,7
124,3.38262,-31.1977,227.522,597.965,0,7
124,3.72343,-31.1588,287.955,354.911,0,7
124,4.04585,-31.1186,62.8198,695.606,0,7
124,4.33456,-31.0797,210.994,1519.13,0,7
124,4.47683,-31.0595,288.009,464.667,0,7
124,5.7492,-30.8494,26.6396,2575.84,0,7
124,6.52711,-30.6942,-56.1935,952.798,0,7
124,6.47869,-30.7044,36.146,1112.64,0,7
124,6.68971,-30.6592,-71.3761,133.192,0,7
124,6.8805,-30.6169,124.786,2768.82,0,7
124,7.35609,-30.5061,32.3805,630.475,0,7
124,7.69899,-30.4214,32.3578,182.141,0,7
124,9.09967,-30.0322,123.939,3750.61,0,7
124,8.42909,-30.2272,180.056,272.633,0,7
124,9.15203,-30.0163,-87.5646,681.932,0,7
124,9.05911,-30.0444,-51.4543,1199.79,0,7
124,9.13393,-30.0218,-2.24829,7282.55,0,7
124,9.08289,-30.0373,274.176,1341.91,0,7
124,9.53388,-29.8972,287.002,470.577,0,7
124,10.3927,-29.6096,-24.4245,751.208,0,7
124,10.4327,-29.5955,74.3859,1109.85,0,7
124,11.215,-29.308,126.461,339.312,0,7
124,11.8889,-29.0412,-76.0884,3193.31,0,7
124,11.9156,-29.0302,154.123,186.794,0,7
124,13.4189,-28.3667,185.47,505.66,0,7
124,13.8193,-28.1738,-64.5755,1293.53,0,7
124,14.3399,-27.9124,-43.4019,980.094,0,7
124,15.7331,-27.1515,120.874,1980.33,0,7
124,16.8311,-26.4849,-81.8532,20930.1,0,7
124,17.4277,-26.0962,152.936,832.199,0,7
124,17.8812,-25.7876,-24.2028,946.954,0,7
124,17.8646,-25.7991,245.717,648.896,0,7
124,20.3318,-23.903,-92.7059,2608.14,0,7
124,20.3443,-23.8923,300.128,4325.87,0,7
124,21.114,-23.2149,-102.069,1493.23,0,7
124,21.5167,-22.8422,-59.533,246.786,0,7
124,21.906,-22.4692,222.741,743.828,0,7
124,21.8863,-22.4883,298.496,374.832,0,7
124,22.579,-21.7928,176.423,1245.33,0,7
124,22.6432,-21.726,-30.5146,821.149,0,7
124,22.6814,-21.6862,103.175,675.445,0,7
124,22.7203,-21.6454,221.666,857.365,0,7
124,23.4227,-20.8833,-26.4191,292.062,0,7
124,23.9636,-20.2603,284.256,826.428,0,7
124,24.3775,-19.7604,-84.8097,210.047,0,7
124,24.8571,-19.1536,25.8635,461.189,0,7
124,25.0818,-18.8584,-37.1703,1042.87,0,7
124,25.0041,-18.9613,133.309,240.839,0,7
124,25.5357,-18.2391,95.7547,477.213,0,7
124,26.5601,-16.7122,-20.551,2599.93,0,7
124,26.1648,-17.3245,37.9852,131.992,0,7
124,26.9429,-16.0878,132.744,736.458,0,7
124,27.4113,-15.276,224.136,973.465,0,7
124,27.4351,-15.2332,-93.6212,869.777,0,7
124,27.2821,-15.5056,70.102,172.251,0,7
124,27.6027,-14.9274,109.74,159.306,0,7
124,27.6629,-14.8154,124.205,480.685,0,7
124,27.8114,-14.5349,-46.0976,584.588,0,7
124,27.823,-14.5126,-48.1186,377.89,0,7
124,28.2263,-13.7118,-24.8107,655.414,0,7
124,28.5234,-13.0825,266.969,771.368,0,7
124,28.5727,-12.9744,18.5128,1236.46,0,7
124,28.7138,-12.6591,299.411,2158.69,0,7
124,28.8585,-12.3257,-7.30204,8150.08,0,7
124,28.8001,-12.4615,60.536,572.771,0,7
124,28.8195,-12.4165,106.153,575.814,0,7
124,28.8725,-12.2929,-51.8648,2191.16,0,7
124,29.0244,-11.9299,-63.3403,274.922,0,7
124,29.103,-11.7369,61.3407,1713.01,0,7
124,29.441,-10.8611,-25.4954,718.653,0,7
124,29.5382,-10.5939,197.079,1027.04,0,7
124,29.6061,-10.4025,-31.4699,1128.7,0,7
124,29.7429,-10.0049,78.3481,1171.73,0,7
124,30.0997,-8.87368,-1.71541,5583.48,0,7
124,30.1011,-8.86918,28.3981,923.594,0,7
124,30.4058,-7.76047,72.156,33.1526,0,7
124,30.4606,-7.54226,239.014,4867.13,0,7
124,30.4494,-7.58732,229.791,297.887,0,7
124,30.4674,-7.51496,-83.595,861.496,0,7
124,30.5949,-6.97776,254.974,419.013,0,7
124,30.7229,-6.39071,235.403,1949.03,0,7
124,30.7819,-6.09981,68.676,2396.59,0,7
124,30.8163,-5.9236,64.9596,787.102,0,7
124,30.9115,-5.40506,196.393,1035.32,0,7
124,30.9336,-5.27727,-82.0786,1126.39,0,7
124,30.9859,-4.96054,-54.0903,1796.56,0,7
124,30.9859,-4.96079,-51.228,11.1445,0,7
124,31.0221,-4.72906,-39.2302,1047.22,0,7
124,31.0026,-4.85526,111.091,177.971,0,7
124,31.0348,-4.64537,190.048,3474.4,0,7
124,30.9919,-4.9231,226.332,235.112,0,7
124,31.2301,-3.06822,13.0783,2335.09,0,7
124,31.2158,-3.21058,149.414,415.723,0,7
124,31.2221,-3.14889,200.029,1931.64,0,7
124,31.3464,-1.46331,-19.0583,268.574,0,7
124,31.3718,-0.740713,-9.44968,159.922,0,7
124,31.3776,-0.423669,-62.281,1014.08,0,7
124,31.3594,1.1511,-23.8727,2168.76,0,7
124,31.3503,1.37573,-43.7185,407.575,0,7
124,31.2426,2.93822,1.10222,2326.51,0,7
124,31.1793,3.54812,217.848,3007.67,0,7
124,31.0833,4.30858,24.7403,460.57,0,7
124,30.9361,5.26225,8.10197,356.025,0,7
124,30.86,5.6917,-18.9322,584.017,0,7
124,30.7894,6.06201,8.02343,526.899,0,7
124,30.637,6.79043,-14.1499,2232.82,0,7
124,30.6819,6.58471,1.94978,477.465,0,7
124,30.6737,6.62254,287.937,4866.63,0,7
124,30.5093,7.34283,265.028,336.486,0,7
124,30.4114,7.73835,-44.9861,212.01,0,7
124,30.4165,7.71821,266.976,393.807,0,7
124,30.1213,8.8001,226.219,835.203,0,7
124,29.9496,9.36803,21.4946,1490.56,0,7
124,29.8966,9.53553,-4.66223,471.393,0,7
124,29.6136,10.3814,147.63,1614.35,0,7
124,29.1775,11.5502,-74.1466,1026.46,0,7
124,29.0049,11.977,-22.1943,6973.58,0,7
124,28.9019,12.2236,121.254,350.086,0,7
124,28.5266,13.0756,99.409,655.157,0,7
124,28.535,13.0571,147.84,670.659,0,7
124,28.4577,13.2247,251.755,10151.7,0,7
124,28.3161,13.5254,-91.2794,1574.67,0,7
124,28.0274,14.1138,82.0963,1709.73,0,7
124,27.3922,15.3103,149.201,55.2219,0,7
124,26.8979,16.1628,87.6594,1363.4,0,7
124,26.8094,16.3093,-14.34,34.1355,0,7
124,26.4509,16.8845,-35.509,551.244,0,7
124,26.5905,16.6637,-13.9429,160.233,0,7
124,26.3348,17.065,248.072,118.171,0,7
124,26.1885,17.2887,97.0316,1356.32,0,7
124,25.8918,17.7299,-45.6432,1927.09,0,7
124,26.0776,17.4554,17.6854,3511.27,0,7
124,25.9919,17.5828,305.494,2407.37,0,7
124,25.5358,18.239,184.982,1404.84,0,7
124,25.3518,18.4938,-11.4511,1471.74,0,7
124,24.9461,19.0375,-44.9391,1234.02,0,7
124,24.7975,19.2308,39.9793,559.862,0,7
124,24.7858,19.2457,-56.5391,373.137,0,7
124,24.436,19.688,-51.8255,725.832,0,7
124,24.3542,19.7891,47.2541,46.6222,0,7
124,23.0967,21.2433,287.391,59.3312,0,7
124,22.4962,21.8782,72.3542,41.3865,0,7
124,22.0032,22.374,-31.711,97.3059,0,7
124,18.6846,25.2116,5.35427,27.2953,0,7
124,18.6846,25.2116,154.365,230.542,0,7
124,18.2607,25.5202,4.64813,567.181,0,7
124,18.2607,25.5202,24.7029,192.456,0,7
124,18.2607,25.5202,172.299,997.917,0,7
124,17.9753,25.7221,4.316,19.054,0,7
124,17.9753,25.7221,25.0786,1990.67,0,7
124,17.9753,25.7221,28.484,12.4245,0,7
124,17.9753,25.7221,33.2534,165,0,7
124,17.252,26.2127,168.828,16,0,7
124,12.4916,28.7871,-47.5528,45.2602,0,7
124,12.4916,28.7871,86.9655,546.006,0,7
124,12.4916,28.7871,151.911,350.534,0,7
124,11.6851,29.1238,152.292,17.9844,0,7
124,5.86661,30.8272,73.9014,564.022,0,7
124,5.58949,30.8787,223.257,3716.97,0,7
124,5.7054,30.8575,215.859,2230.03,0,7
124,5.64361,30.8688,-68.7778,1844.78,0,7
124,4.77755,31.0147,158.439,4418.27,0,7
124,5.32358,30.9256,-62.7784,783.208,0,7
124,5.08535,30.9657,14.3908,1537.08,0,7
124,5.24851,30.9385,71.1345,1149.46,0,7
124,4.5143,31.0541,-100.729,1187.3,0,7
124,4.30533,31.0838,-14.4638,425.484,0,7
124,3.81295,31.148,135.842,181.162,0,7
124,3.46131,31.189,-51.2943,2110.88,0,7
124,2.85046,31.2508,-14.8619,5352.84,0,7
124,3.40183,31.1956,-105.5,13,0,7
124,3.10801,31.2262,5.99951,305.211,0,7
124,2.14724,31.3069,53.9894,724.149,0,7
124,1.74464,31.332,-15.2954,1286.8,0,7
124,1.9175,31.3219,-63.4822,313.476,0,7
124,1.71204,31.3338,105.934,171.677,0,7
124,1.2091,31.3572,-76.0248,643.472,0,7
124,0.80619,31.3701,26.2061,860.151,0,7
124,-0.102462,31.3803,17.8432,1692.78,0,7
124,0.357002,31.3785,-9.57906,557.049,0,7
124,-0.242258,31.3796,232.811,132.935,0,7
124,-1.20705,31.3573,25.0339,676.139,0,7
124,-1.04403,31.3631,233.783,1004.53,0,7
124,-1.86491,31.325,291.977,1410.96,0,7
124,-2.30667,31.2956,40.0741,745.669,0,7
124,-2.99326,31.2374,-80.7833,2935.95,0,7
124,-3.03702,31.2332,88.7222,813.399,0,7
124,-4.06574,31.116,24.3225,622.44,0,7
124,-4.47065,31.0604,-6.4652,886.782,0,7
124,-4.66091,31.0324,15.2797,1284.86,0,7
124,-5.69894,30.8587,26.4955,2385.9,0,7
124,-5.49142,30.8963,-90.1069,1286.21,0,7
124,-6.39818,30.7213,-72.3705,499.025,0,7
124,-6.34074,30.7332,-41.18,1035.76,0,7
124,-6.48494,30.7031,27.6625,273.336,0,7
124,-7.3204,30.5147,229.135,655.785,0,7
124,-7.71469,30.4174,3.74787,327.977,0,7
124,-7.69898,30.4214,229.036,13.0662,0,7
124,-8.54458,30.1948,-18.0865,272.202,0,7
124,-8.71122,30.1471,25.9697,66.8318,0,7
124,-8.93378,30.0819,229.35,202.594,0,7
