event,x,y,z,adc,zelem,layer
6,-30.3983,-7.78952,-126.701,140.826,1,7
6,-30.1952,-8.54316,-126.704,37.1803,1,7
6,-30.0546,-9.02538,-301.723,818.718,1,7
6,-29.0454,-11.8787,-210.4,212.913,1,7
6,-28.7179,-12.6497,-265.722,141.15,1,7
6,-28.5474,-13.0301,-288.413,1411.13,1,7
6,-27.9784,-14.2107,-171.519,1343.39,1,7
6,-27.9779,-14.2116,-150.509,146.677,1,7
6,-27.6676,-14.8067,-212.025,740.673,1,7
6,-22.805,-21.5561,-287.698,133.428,1,7
6,-22.4839,-21.8909,-287.774,946.69,1,7
6,-21.2433,-23.0967,90.2971,141.172,1,7
6,-18.91,-25.0429,-168.24,196.256,1,7
6,-18.5348,-25.3219,4.16016,2089.37,1,7
6,-16.4292,-26.736,-71.198,523.627,1,7
6,-15.7579,-27.1371,-176.027,366.954,1,7
6,-12.9349,-28.5906,61.3411,210.606,1,7
6,-11.8204,-29.0691,-114.436,456.171,1,7
6,-10.4206,-29.5998,-217.046,574.492,1,7
6,-5.96165,-30.809,-146.507,510.423,1,7
6,-3.77807,-31.1522,-188.391,278.001,1,7
6,-2.59263,-31.2732,-262.005,296.19,1,7
6,-0.86541,-31.3686,-187.629,165.622,1,7
6,-0.130289,-31.3802,-45.3905,1098.43,1,7
6,2.02334,-31.3152,-130.704,2327.55,1,7
6,3.04622,-31.2323,-218.503,161.727,1,7
6,5.99339,-30.8028,-138.039,117.207,1,7
6,6.50726,-30.6984,-271.279,183.697,1,7
6,7.35961,-30.5053,-160.117,51.5418,1,7
6,7.70381,-30.4202,-164.335,3922.23,1,7
6,12.4916,-28.7871,-13.1391,222.688,1,7
6,16.199,-26.8761,-128.381,227.28,1,7
6,16.5193,-26.6805,-141.057,293.985,1,7
6,20.4468,-23.8047,-151.578,861.014,1,7
6,20.4257,-23.8228,-163.707,270.696,1,7
6,20.7123,-23.5741,65.5006,239.31,1,7
6,21.5032,-22.855,-272.28,2440.29,1,7
6,21.6047,-22.759,77.3792,1746.19,1,7
6,21.6262,-22.7385,-120.253,219.672,1,7
6,21.9633,-22.4131,-118.791,432.886,1,7
6,24.3128,-19.8399,56.2201,532.275,1,7
6,24.9927,-18.9763,-117.441,1138.9,1,7
6,25.3068,-18.5553,48.7479,376.802,1,7
6,25.4212,-18.3984,88.9973,641.443,1,7
6,25.7221,-17.9753,79.5019,835,1,7
6,25.7221,-17.9753,25.524,29.1787,1,7
6,29.0456,-11.8781,-175.295,271.017,1,7
6,30.4214,-7.69901,-140.97,121.118,1,7
6,30.6582,-6.69415,-207.489,3326.98,1,7
6,30.6617,-6.67818,-211.652,11.5558,1,7
6,30.7041,-6.48017,-302.747,913.009,1,7
6,31.0477,-4.55784,-149.173,2433.95,1,7
6,31.2555,-2.79819,-286.841,485.594,1,7
6,31.3794,-0.262203,-176.242,29.4397,1,7
6,31.2378,2.98973,64.1291,886.106,1,7
6,31.1892,3.45959,-149.124,2425.01,1,7
6,31.1956,3.4018,-151.868,11.3523,1,7
6,31.0698,4.40526,-122.614,275.45,1,7
6,30.7034,6.48353,-295.461,922.124,1,7
6,30.2423,8.37483,47.2492,37.4494,1,7
6,30.032,9.10021,-163.364,554.79,1,7
6,28.8415,12.3655,-96.6721,2083.08,1,7
6,28.7917,12.4808,81.1436,740.776,1,7
6,28.7439,12.5906,30.8834,1390.32,1,7
6,28.4464,13.2491,-206.394,259.847,1,7
6,28.1977,13.7705,-7.45812,2848.31,1,7
6,27.6804,14.7828,-244.337,290.808,1,7
6,26.7745,16.3664,-105.683,421,1,7
6,24.966,19.0115,-212.215,565.786,1,7
6,24.8397,19.1762,-117.59,662.009,1,7
6,24.3308,19.8179,55.5744,1440.12,1,7
6,24.2841,19.8751,61.3174,798.845,1,7
6,23.0877,21.2531,-67.9668,227.065,1,7
6,22.7385,21.6262,14.5707,755.624,1,7
6,22.7385,21.6262,-157.804,15.0416,1,7
6,22.4962,21.8782,15.9851,277.313,1,7
6,22.4862,21.8885,-157.961,331.757,1,7
6,21.6514,22.7146,49.2795,3802.74,1,7
6,21.2573,23.0838,-128.812,1115.97,1,7
6,21.1167,23.2125,-302.681,1751.11,1,7
6,18.6422,25.2429,-157.978,318.617,1,7
6,17.9439,25.744,55.7615,3154.35,1,7
6,15.3781,27.3542,-184.65,857.257,1,7
6,11.9353,29.0221,-179.596,860.86,1,7
6,11.4847,29.2034,-71.0245,2438.77,1,7
6,9.78545,29.8158,-143.663,808.486,1,7
6,7.72758,30.4141,-211.398,799.545,1,7
6,7.16613,30.5513,85.8927,356.431,1,7
6,5.75705,30.8479,-145.757,439.24,1,7
6,5.20992,30.945,89.0128,439.747,1,7
6,4.94432,30.9885,-100.556,748.465,1,7
6,3.96335,31.1292,-231.599,1329.52,1,7
6,3.99486,31.1252,-105.382,928.225,1,7
6,3.81666,31.1475,-305.727,285.595,1,7
6,3.54733,31.1794,-3.77451,1725.04,1,7
6,1.47184,31.346,45.7786,1639.71,1,7
6,0.962503,31.3657,-185.976,167.446,1,7
6,0.308783,31.379,-224.474,182.011,1,7
6,-3.79204,31.1505,-79.7844,1194.24,1,7
6,-9.12551,30.0243,-266.574,846,1,7
6,-9.22712,29.9933,-150.353,380.449,1,7
6,-9.40586,29.9377,-280.066,197.007,1,7
6,-9.77753,29.8184,-156.911,753.522,1,7
6,-10.537,29.5585,-80.8877,2662.3,1,7
6,-11.9902,28.9995,-245.753,368.173,1,7
6,-12.327,28.858,-145.627,253.549,1,7
6,-12.1701,28.9245,-250.236,36,1,7
6,-13.6504,28.256,-263.267,2712.46,1,7
6,-14.6683,27.7413,41.6528,433.548,1,7
6,-15.1554,27.4781,103.053,1226.48,1,7
6,-16.7185,26.5561,-177.463,112.35,1,7
6,-16.981,26.3891,-287.839,1037.59,1,7
6,-17.8133,25.8345,-301.47,384.083,1,7
6,-17.818,25.8313,-45.3756,1414.46,1,7
6,-21.6118,22.7523,-170.817,239.035,1,7
6,-21.9043,22.4709,-119.273,1053.12,1,7
6,-21.8782,22.4962,-170.697,62.6697,1,7
6,-23.3155,21.0029,-190.247,3356.82,1,7
6,-22.8483,21.5102,-47.4963,587.547,1,7
6,-23.2618,21.0624,-137.814,1074.25,1,7
6,-23.7008,20.5671,-180.007,496.688,1,7
6,-24.3899,19.7451,-56.5251,501.547,1,7
6,-24.7597,19.2794,-111.972,806.543,1,7
6,-25.4879,18.3059,-118.997,4121.63,1,7
6,-25.567,18.1952,-99.0666,787.853,1,7
6,-26.0929,17.4326,-182.861,249.861,1,7
6,-28.038,14.0928,84.5328,1352.73,1,7
6,-28.6495,12.8039,-282.152,413.582,1,7
6,-29.2507,11.3637,-161.108,640.297,1,7
6,-30.378,7.86835,-114.556,12.1078,1,7
6,-30.8028,5.99341,-244.553,32.215,1,7
6,-31.2636,2.70598,104.303,90.8116,1,7
6,-31.2636,2.70598,-125.88,115.382,1,7
6,-31.3453,1.48522,-194.747,295.505,1,7
6,-31.3804,0.0874143,-76.1167,1005.08,1,7
6,-31.3804,0.0874128,-194.878,292.894,1,7
6,-31.9409,-0.84173,-73.1058,3198.96,0,8
6,-31.9508,-0.273806,135.099,725.8,0,8
6,-31.8457,-2.6043,-84.6013,174.851,0,8
