event,layer,phi,tbin,adc,zelem,x,y,z,plot_x,plot_y,plot_z
6,8,2.03591,139,22,0,-14.3312,28.5578,-46.564,139,-3.58818,7.15017
6,8,2.03591,140,78.3051,0,-14.3312,28.5578,-46.14,140,-3.58818,7.15017
6,8,2.03591,141,28.3506,0,-14.3312,28.5578,-45.716,141,-3.58818,7.15017
6,8,2.04148,24,76.0677,0,-14.49,28.4775,-95.324,24,-3.62795,7.13008
6,8,2.04148,25,51.1137,0,-14.49,28.4775,-94.9,25,-3.62795,7.13008
6,8,2.04148,139,32.0139,0,-14.49,28.4775,-46.564,139,-3.62795,7.13008
6,8,2.04148,140,123.456,0,-14.49,28.4775,-46.14,140,-3.62795,7.13008
6,8,2.04148,141,42.1077,0,-14.49,28.4775,-45.716,141,-3.62795,7.13008
6,8,2.04705,23,31.9861,0,-14.6484,28.3964,-95.748,23,-3.66761,7.10976
6,8,2.04705,24,125.432,0,-14.6484,28.3964,-95.324,24,-3.66761,7.10976
6,8,2.04705,25,39.1139,0,-14.6484,28.3964,-94.9,25,-3.66761,7.10976
6,8,2.04705,139,38.0139,0,-14.6484,28.3964,-46.564,139,-3.66761,7.10976
6,8,2.04705,140,122.539,0,-14.6484,28.3964,-46.14,140,-3.66761,7.10976
6,8,2.04705,141,42.1671,0,-14.6484,28.3964,-45.716,141,-3.66761,7.10976
6,8,2.04705,192,23.0854,0,-14.6484,28.3964,-24.092,192,-3.66761,7.10976
6,8,2.04705,193,23.3943,0,-14.6484,28.3964,-23.668,193,-3.66761,7.10976
6,8,2.04705,194,40.6663,0,-14.6484,28.3964,-23.244,194,-3.66761,7.10976
6,8,2.04705,195,54.1416,0,-14.6484,28.3964,-22.82,195,-3.66761,7.10976
6,8,2.04705,196,18.7406,0,-14.6484,28.3964,-22.396,196,-3.66761,7.10976
6,8,2.05262,23,64.9861,0,-14.8064,28.3143,-95.748,23,-3.70716,7.08922
6,8,2.05262,24,111.889,0,-14.8064,28.3143,-95.324,24,-3.70716,7.08922
6,8,2.05262,25,19.3229,0,-14.8064,28.3143,-94.9,25,-3.70716,7.08922
6,8,2.05262,139,17,0,-14.8064,28.3143,-46.564,139,-3.70716,7.08922
6,8,2.05262,140,33.2358,0,-14.8064,28.3143,-46.14,140,-3.70716,7.08922
6,8,2.05262,191,48.9868,0,-14.8064,28.3143,-24.516,191,-3.70716,7.08922
6,8,2.05262,192,97.668,0,-14.8064,28.3143,-24.092,192,-3.70716,7.08922
6,8,2.05262,193,149.934,0,-14.8064,28.3143,-23.668,193,-3.70716,7.08922
6,8,2.05262,194,390.756,0,-14.8064,28.3143,-23.244,194,-3.70716,7.08922
6,8,2.05262,195,402.676,0,-14.8064,28.3143,-22.82,195,-3.70716,7.08922
6,8,2.05262,196,133.106,0,-14.8064,28.3143,-22.396,196,-3.70716,7.08922
6,8,2.05262,197,23.2074,0,-14.8064,28.3143,-21.972,197,-3.70716,7.08922
6,8,2.05262,198,11.7711,0,-14.8064,28.3143,-21.548,198,-3.70716,7.08922
6,8,2.05262,200,11.1311,0,-14.8064,28.3143,-20.7,200,-3.70716,7.08922
6,8,2.05819,193,11.0905,0,-14.9639,28.2314,-23.668,193,-3.74659,7.06846
6,8,2.05819,194,36.2323,0,-14.9639,28.2314,-23.244,194,-3.74659,7.06846
6,8,2.05819,195,27.7039,0,-14.9639,28.2314,-22.82,195,-3.74659,7.06846
6,8,2.06376,751,13.1227,0,-15.1209,28.1476,212.924,751,-3.7859,7.04748
6,8,2.06376,953,13,0,-15.1209,28.1476,298.572,953,-3.7859,7.04748
6,8,2.06376,954,126.18,0,-15.1209,28.1476,298.996,954,-3.7859,7.04748
6,8,2.06376,955,200.906,0,-15.1209,28.1476,299.42,955,-3.7859,7.04748
6,8,2.06376,956,140.439,0,-15.1209,28.1476,299.844,956,-3.7859,7.04748
6,8,2.06376,957,24.7962,0,-15.1209,28.1476,300.268,957,-3.7859,7.04748
6,8,2.06933,748,34.0694,0,-15.2774,28.063,211.652,748,-3.8251,7.02628
6,8,2.06933,749,60.5327,0,-15.2774,28.063,212.076,749,-3.8251,7.02628
6,8,2.06933,750,84.3013,0,-15.2774,28.063,212.5,750,-3.8251,7.02628
6,8,2.06933,751,102.297,0,-15.2774,28.063,212.924,751,-3.8251,7.02628
6,8,2.06933,752,33.4104,0,-15.2774,28.063,213.348,752,-3.8251,7.02628
6,8,2.06933,953,14.0139,0,-15.2774,28.063,298.572,953,-3.8251,7.02628
6,8,2.06933,954,80.2064,0,-15.2774,28.063,298.996,954,-3.8251,7.02628
6,8,2.06933,955,168.291,0,-15.2774,28.063,299.42,955,-3.8251,7.02628
6,8,2.06933,956,141.454,0,-15.2774,28.063,299.844,956,-3.8251,7.02628
6,8,2.06933,957,25.9559,0,-15.2774,28.063,300.268,957,-3.8251,7.02628
6,8,2.0749,747,37,0,-15.4335,27.9774,211.228,747,-3.86418,7.00487
6,8,2.0749,748,66.5132,0,-15.4335,27.9774,211.652,748,-3.86418,7.00487
6,8,2.0749,749,111.367,0,-15.4335,27.9774,212.076,749,-3.86418,7.00487
6,8,2.0749,750,154.73,0,-15.4335,27.9774,212.5,750,-3.86418,7.00487
6,8,2.0749,751,71.5127,0,-15.4335,27.9774,212.924,751,-3.86418,7.00487
6,8,2.0749,752,15.9039,0,-15.4335,27.9774,213.348,752,-3.86418,7.00487
6,8,2.08047,749,18.247,0,-15.5891,27.891,212.076,749,-3.90313,6.98323
6,8,2.08047,750,20.4672,0,-15.5891,27.891,212.5,750,-3.90313,6.98323
6,8,2.08604,604,56.1478,0,-15.7442,27.8038,150.596,604,-3.94197,6.96138
6,8,2.08604,605,39.9069,0,-15.7442,27.8038,151.02,605,-3.94197,6.96138
6,8,2.09161,603,112.125,0,-15.8989,27.7156,150.172,603,-3.98069,6.93932
6,8,2.09161,604,240.663,0,-15.8989,27.7156,150.596,604,-3.98069,6.93932
6,8,2.09161,605,103.78,0,-15.8989,27.7156,151.02,605,-3.98069,6.93932
6,8,2.09161,606,16.5831,0,-15.8989,27.7156,151.444,606,-3.98069,6.93932
6,8,2.09718,602,148.042,0,-16.053,27.6266,149.748,602,-4.01928,6.91704
6,8,2.09718,603,460.089,0,-16.053,27.6266,150.172,603,-4.01928,6.91704
6,8,2.09718,604,268.193,0,-16.053,27.6266,150.596,604,-4.01928,6.91704
6,8,2.09718,605,55.8219,0,-16.053,27.6266,151.02,605,-4.01928,6.91704
6,8,2.09718,606,14.1556,0,-16.053,27.6266,151.444,606,-4.01928,6.91704
6,8,2.10275,602,76.0277,0,-16.2066,27.5368,149.748,602,-4.05774,6.89454
6,8,2.10275,603,124.079,0,-16.2066,27.5368,150.172,603,-4.05774,6.89454
6,8,2.10275,604,31.656,0,-16.2066,27.5368,150.596,604,-4.05774,6.89454
6,8,2.10275,606,39.5255,0,-16.2066,27.5368,151.444,606,-4.05774,6.89454
6,8,2.10275,607,15.7375,0,-16.2066,27.5368,151.868,607,-4.05774,6.89454
6,8,2.10832,605,72.1255,0,-16.3598,27.4461,151.02,605,-4.09609,6.87183
6,8,2.10832,606,224.109,0,-16.3598,27.4461,151.444,606,-4.09609,6.87183
6,8,2.10832,607,68.0699,0,-16.3598,27.4461,151.868,607,-4.09609,6.87183
6,8,2.10832,828,17.0277,0,-16.3598,27.4461,245.572,828,-4.09609,6.87183
6,8,2.10832,829,74.2602,0,-16.3598,27.4461,245.996,829,-4.09609,6.87183
6,8,2.10832,830,114.256,0,-16.3598,27.4461,246.42,830,-4.09609,6.87183
6,8,2.10832,831,139.673,0,-16.3598,27.4461,246.844,831,-4.09609,6.87183
6,8,2.10832,832,123.255,0,-16.3598,27.4461,247.268,832,-4.09609,6.87183
6,8,2.10832,833,40.3977,0,-16.3598,27.4461,247.692,833,-4.09609,6.87183
6,8,2.11389,604,42.0155,0,-16.5124,27.3545,150.596,604,-4.1343,6.84891
6,8,2.11389,605,183.596,0,-16.5124,27.3545,151.02,605,-4.1343,6.84891
6,8,2.11389,606,183.063,0,-16.5124,27.3545,151.444,606,-4.1343,6.84891
6,8,2.11389,607,40.1946,0,-16.5124,27.3545,151.868,607,-4.1343,6.84891
6,8,2.11389,828,27.0139,0,-16.5124,27.3545,245.572,828,-4.1343,6.84891
6,8,2.11389,829,130.387,0,-16.5124,27.3545,245.996,829,-4.1343,6.84891
6,8,2.11389,830,140.144,0,-16.5124,27.3545,246.42,830,-4.1343,6.84891
6,8,2.11389,831,94.8021,0,-16.5124,27.3545,246.844,831,-4.1343,6.84891
6,8,2.11389,832,76.6109,0,-16.5124,27.3545,247.268,832,-4.1343,6.84891
6,8,2.11389,833,26.0597,0,-16.5124,27.3545,247.692,833,-4.1343,6.84891
6,8,2.11946,604,157,0,-16.6645,27.2621,150.596,604,-4.17238,6.82578
6,8,2.11946,605,240.178,0,-16.6645,27.2621,151.02,605,-4.17238,6.82578
6,8,2.11946,606,69.219,0,-16.6645,27.2621,151.444,606,-4.17238,6.82578
6,8,2.11946,607,11.4843,0,-16.6645,27.2621,151.868,607,-4.17238,6.82578
6,8,2.11946,829,14.0277,0,-16.6645,27.2621,245.996,829,-4.17238,6.82578
6,8,2.11946,830,11.2186,0,-16.6645,27.2621,246.42,830,-4.17238,6.82578
6,8,2.12503,175,39.0832,0,-16.8161,27.1689,-31.3,175,-4.21034,6.80243
6,8,2.12503,176,17.6142,0,-16.8161,27.1689,-30.876,176,-4.21034,6.80243
6,8,2.12503,604,13.9861,0,-16.8161,27.1689,150.596,604,-4.21034,6.80243
6,8,2.12503,605,14.182,0,-16.8161,27.1689,151.02,605,-4.21034,6.80243
6,8,2.1306,174,23.9861,0,-16.9672,27.0748,-31.724,174,-4.24817,6.77887
6,8,2.1306,175,176.321,0,-16.9672,27.0748,-31.3,175,-4.24817,6.77887
6,8,2.1306,176,97.7236,0,-16.9672,27.0748,-30.876,176,-4.24817,6.77887
6,8,2.1306,177,11.7164,0,-16.9672,27.0748,-30.452,177,-4.24817,6.77887
6,8,2.1306,607,34.0527,0,-16.9672,27.0748,151.868,607,-4.24817,6.77887
6,8,2.1306,608,29.518,0,-16.9672,27.0748,152.292,608,-4.24817,6.77887
6,8,2.13617,174,17.0139,0,-17.1177,26.9799,-31.724,174,-4.28586,6.7551
6,8,2.13617,175,188.248,0,-17.1177,26.9799,-31.3,175,-4.28586,6.7551
6,8,2.13617,176,113.826,0,-17.1177,26.9799,-30.876,176,-4.28586,6.7551
6,8,2.13617,177,15.0286,0,-17.1177,26.9799,-30.452,177,-4.28586,6.7551
6,8,2.13617,606,19.0246,0,-17.1177,26.9799,151.444,606,-4.28586,6.7551
6,8,2.13617,607,32.2852,0,-17.1177,26.9799,151.868,607,-4.28586,6.7551
6,8,2.13617,608,11.6951,0,-17.1177,26.9799,152.292,608,-4.28586,6.7551
6,8,2.14174,175,47.0555,0,-17.2677,26.8841,-31.3,175,-4.32342,6.73112
6,8,2.14174,176,28.7008,0,-17.2677,26.8841,-30.876,176,-4.32342,6.73112
6,8,2.14731,609,25.0772,0,-17.4172,26.7875,152.716,609,-4.36085,6.70694
6,8,2.14731,610,22.4147,0,-17.4172,26.7875,153.14,610,-4.36085,6.70694
6,8,2.15288,608,38.0613,0,-17.5662,26.6901,152.292,608,-4.39814,6.68254
6,8,2.15288,609,93.581,0,-17.5662,26.6901,152.716,609,-4.39814,6.68254
6,8,2.15288,610,44.8017,0,-17.5662,26.6901,153.14,610,-4.39814,6.68254
6,8,2.15845,608,22.0277,0,-17.7146,26.5918,152.292,608,-4.43529,6.65794
6,8,2.15845,609,20.3296,0,-17.7146,26.5918,152.716,609,-4.43529,6.65794
6,8,2.16402,611,51.1702,0,-17.8624,26.4927,153.564,611,-4.47231,6.63313
6,8,2.16402,612,56.8573,0,-17.8624,26.4927,153.988,612,-4.47231,6.63313
6,8,2.16959,610,64.0876,0,-18.0097,26.3928,153.14,610,-4.50919,6.60812
6,8,2.16959,611,194.965,0,-18.0097,26.3928,153.564,611,-4.50919,6.60812
6,8,2.16959,612,123.541,0,-18.0097,26.3928,153.988,612,-4.50919,6.60812
6,8,2.16959,613,18.7827,0,-18.0097,26.3928,154.412,613,-4.50919,6.60812
6,8,2.17516,610,31.0555,0,-18.1564,26.2921,153.14,610,-4.54593,6.5829
6,8,2.17516,611,36.4788,0,-18.1564,26.2921,153.564,611,-4.54593,6.5829
6,8,2.18073,610,23.0555,0,-18.3026,26.1906,153.14,610,-4.58252,6.55748
6,8,2.18073,611,15.3679,0,-18.3026,26.1906,153.564,611,-4.58252,6.55748
6,8,2.1863,285,23,0,-18.4482,26.0882,15.34,285,-4.61898,6.53185
6,8,2.1863,286,27.319,0,-18.4482,26.0882,15.764,286,-4.61898,6.53185
6,8,2.1863,287,31.6555,0,-18.4482,26.0882,16.188,287,-4.61898,6.53185
6,8,2.1863,288,27.0073,0,-18.4482,26.0882,16.612,288,-4.61898,6.53185
6,8,2.1863,289,19.2478,0,-18.4482,26.0882,17.036,289,-4.61898,6.53185
6,8,2.19187,285,138.111,0,-18.5932,25.985,15.34,285,-4.65529,6.50602
6,8,2.19187,286,211.012,0,-18.5932,25.985,15.764,286,-4.65529,6.50602
6,8,2.19187,287,181.671,0,-18.5932,25.985,16.188,287,-4.65529,6.50602
6,8,2.19187,288,124.569,0,-18.5932,25.985,16.612,288,-4.65529,6.50602
6,8,2.19187,289,79.4221,0,-18.5932,25.985,17.036,289,-4.65529,6.50602
6,8,2.19187,290,19.5356,0,-18.5932,25.985,17.46,290,-4.65529,6.50602
6,8,2.23643,541,14.0954,0,-19.7323,25.131,123.884,541,-4.94049,6.29218
6,8,2.24201,540,93.1248,0,-19.872,25.0207,123.46,540,-4.97546,6.26456
6,8,2.24201,541,141.4,0,-19.872,25.0207,123.884,541,-4.97546,6.26456
6,8,2.24201,542,88.1747,0,-19.872,25.0207,124.308,542,-4.97546,6.26456
6,8,2.24201,543,79.9751,0,-19.872,25.0207,124.732,543,-4.97546,6.26456
6,8,2.24201,544,36.5552,0,-19.872,25.0207,125.156,544,-4.97546,6.26456
6,8,2.24758,540,26.0416,0,-20.0111,24.9096,123.46,540,-5.01028,6.23675
6,8,2.24758,541,30.3973,0,-20.0111,24.9096,123.884,541,-5.01028,6.23675
6,8,2.24758,542,41.766,0,-20.0111,24.9096,124.308,542,-5.01028,6.23675
6,8,2.24758,543,24.2433,0,-20.0111,24.9096,124.732,543,-5.01028,6.23675
6,8,2.24758,598,29.0146,0,-20.0111,24.9096,148.052,598,-5.01028,6.23675
6,8,2.24758,599,88.4151,0,-20.0111,24.9096,148.476,599,-5.01028,6.23675
6,8,2.24758,600,21.5861,0,-20.0111,24.9096,148.9,600,-5.01028,6.23675
6,8,2.25315,598,128.986,0,-20.1495,24.7977,148.052,598,-5.04494,6.20875
6,8,2.25315,599,289.777,0,-20.1495,24.7977,148.476,599,-5.04494,6.20875
6,8,2.25315,600,58.5597,0,-20.1495,24.7977,148.9,600,-5.04494,6.20875
6,8,2.25872,598,149,0,-20.2873,24.6851,148.052,598,-5.07945,6.18055
6,8,2.25872,599,144.067,0,-20.2873,24.6851,148.476,599,-5.07945,6.18055
6,8,2.25872,600,18.7897,0,-20.2873,24.6851,148.9,600,-5.07945,6.18055
6,8,2.26429,598,35.0006,0,-20.4245,24.5717,148.052,598,-5.1138,6.15216
6,8,2.26429,599,27.486,0,-20.4245,24.5717,148.476,599,-5.1138,6.15216
6,8,2.26429,709,11.1093,0,-20.4245,24.5717,195.116,709,-5.1138,6.15216
6,8,2.26986,268,25.0416,0,-20.5611,24.4576,8.132,268,-5.14799,6.12358
6,8,2.26986,269,23.3834,0,-20.5611,24.4576,8.556,269,-5.14799,6.12358
6,8,2.26986,270,29.6567,0,-20.5611,24.4576,8.98,270,-5.14799,6.12358
6,8,2.26986,271,43.9806,0,-20.5611,24.4576,9.404,271,-5.14799,6.12358
6,8,2.26986,272,22.4601,0,-20.5611,24.4576,9.828,272,-5.14799,6.12358
6,8,2.26986,708,61.0277,0,-20.5611,24.4576,194.692,708,-5.14799,6.12358
6,8,2.26986,709,65.8705,0,-20.5611,24.4576,195.116,709,-5.14799,6.12358
6,8,2.27543,268,105.125,0,-20.697,24.3427,8.132,268,-5.18201,6.09481
6,8,2.27543,269,157.566,0,-20.697,24.3427,8.556,269,-5.18201,6.09481
6,8,2.27543,270,95.5432,0,-20.697,24.3427,8.98,270,-5.18201,6.09481
6,8,2.27543,271,52.3967,0,-20.697,24.3427,9.404,271,-5.18201,6.09481
6,8,2.27543,272,37.5382,0,-20.697,24.3427,9.828,272,-5.18201,6.09481
6,8,2.27543,563,20.1265,0,-20.697,24.3427,133.212,563,-5.18201,6.09481
6,8,2.27543,708,153.069,0,-20.697,24.3427,194.692,708,-5.18201,6.09481
6,8,2.27543,709,163.183,0,-20.697,24.3427,195.116,709,-5.18201,6.09481
6,8,2.27543,710,25.1559,0,-20.697,24.3427,195.54,710,-5.18201,6.09481
6,8,2.281,269,16.0555,0,-20.8322,24.227,8.556,269,-5.21588,6.06585
6,8,2.281,270,17.2708,0,-20.8322,24.227,8.98,270,-5.21588,6.06585
6,8,2.281,525,13.04,0,-20.8322,24.227,117.1,525,-5.21588,6.06585
6,8,2.281,526,25.2155,0,-20.8322,24.227,117.524,526,-5.21588,6.06585
6,8,2.281,562,24.0046,0,-20.8322,24.227,132.788,562,-5.21588,6.06585
6,8,2.281,563,48.3369,0,-20.8322,24.227,133.212,563,-5.21588,6.06585
6,8,2.281,708,15.9584,0,-20.8322,24.227,194.692,708,-5.21588,6.06585
6,8,2.281,709,22.1853,0,-20.8322,24.227,195.116,709,-5.21588,6.06585
6,8,2.28657,524,31.0139,0,-20.9669,24.1106,116.676,524,-5.24959,6.0367
6,8,2.28657,525,96.4422,0,-20.9669,24.1106,117.1,525,-5.24959,6.0367
6,8,2.28657,526,80.721,0,-20.9669,24.1106,117.524,526,-5.24959,6.0367
6,8,2.28657,527,16.6115,0,-20.9669,24.1106,117.948,527,-5.24959,6.0367
6,8,2.28657,563,23.134,0,-20.9669,24.1106,133.212,563,-5.24959,6.0367
6,8,2.29214,524,35.9858,0,-21.1008,23.9934,116.676,524,-5.28314,6.00737
6,8,2.29214,525,84.4868,0,-21.1008,23.9934,117.1,525,-5.28314,6.00737
6,8,2.29214,526,35.5939,0,-21.1008,23.9934,117.524,526,-5.28314,6.00737
6,8,2.29214,563,18.2456,0,-21.1008,23.9934,133.212,563,-5.28314,6.00737
6,8,2.29771,443,27.0416,0,-21.2342,23.8755,82.332,443,-5.31652,5.97785
6,8,2.29771,444,49.4111,0,-21.2342,23.8755,82.756,444,-5.31652,5.97785
6,8,2.29771,445,177.042,0,-21.2342,23.8755,83.18,445,-5.31652,5.97785
6,8,2.29771,446,187.359,0,-21.2342,23.8755,83.604,446,-5.31652,5.97785
6,8,2.29771,447,72.5102,0,-21.2342,23.8755,84.028,447,-5.31652,5.97785
6,8,2.29771,526,15.0413,0,-21.2342,23.8755,117.524,526,-5.31652,5.97785
6,8,2.29771,527,53.2444,0,-21.2342,23.8755,117.948,527,-5.31652,5.97785
6,8,2.29771,528,78.9504,0,-21.2342,23.8755,118.372,528,-5.31652,5.97785
6,8,2.29771,529,24.9189,0,-21.2342,23.8755,118.796,529,-5.31652,5.97785
6,8,2.29771,556,22.196,0,-21.2342,23.8755,130.244,556,-5.31652,5.97785
6,8,2.29771,557,92.4778,0,-21.2342,23.8755,130.668,557,-5.31652,5.97785
6,8,2.29771,558,259.697,0,-21.2342,23.8755,131.092,558,-5.31652,5.97785
6,8,2.29771,559,65.073,0,-21.2342,23.8755,131.516,559,-5.31652,5.97785
6,8,2.29771,562,14.1742,0,-21.2342,23.8755,132.788,562,-5.31652,5.97785
6,8,2.29771,563,31.8151,0,-21.2342,23.8755,133.212,563,-5.31652,5.97785
6,8,2.30328,442,11,0,-21.3668,23.7569,81.908,442,-5.34973,5.94814
6,8,2.30328,443,158.153,0,-21.3668,23.7569,82.332,443,-5.34973,5.94814
6,8,2.30328,444,228.326,0,-21.3668,23.7569,82.756,444,-5.34973,5.94814
6,8,2.30328,445,347.183,0,-21.3668,23.7569,83.18,445,-5.34973,5.94814
6,8,2.30328,446,388.309,0,-21.3668,23.7569,83.604,446,-5.34973,5.94814
6,8,2.30328,447,173.455,0,-21.3668,23.7569,84.028,447,-5.34973,5.94814
6,8,2.30328,448,29.0699,0,-21.3668,23.7569,84.452,448,-5.34973,5.94814
6,8,2.30328,449,12.6001,0,-21.3668,23.7569,84.876,449,-5.34973,5.94814
6,8,2.30328,450,12.0975,0,-21.3668,23.7569,85.3,450,-5.34973,5.94814
6,8,2.30328,497,11.0007,0,-21.3668,23.7569,105.228,497,-5.34973,5.94814
6,8,2.30328,498,75.1532,0,-21.3668,23.7569,105.652,498,-5.34973,5.94814
6,8,2.30328,499,65.1752,0,-21.3668,23.7569,106.076,499,-5.34973,5.94814
6,8,2.30328,500,23.9227,0,-21.3668,23.7569,106.5,500,-5.34973,5.94814
6,8,2.30328,526,16.0703,0,-21.3668,23.7569,117.524,526,-5.34973,5.94814
6,8,2.30328,527,46.2839,0,-21.3668,23.7569,117.948,527,-5.34973,5.94814
6,8,2.30328,528,34.888,0,-21.3668,23.7569,118.372,528,-5.34973,5.94814
6,8,2.30328,530,18.229,0,-21.3668,23.7569,119.22,530,-5.34973,5.94814
6,8,2.30328,555,39.0421,0,-21.3668,23.7569,129.82,555,-5.34973,5.94814
6,8,2.30328,556,181.578,0,-21.3668,23.7569,130.244,556,-5.34973,5.94814
6,8,2.30328,557,249.02,0,-21.3668,23.7569,130.668,557,-5.34973,5.94814
6,8,2.30328,558,393.072,0,-21.3668,23.7569,131.092,558,-5.34973,5.94814
6,8,2.30328,559,89.7152,0,-21.3668,23.7569,131.516,559,-5.34973,5.94814
6,8,2.30328,560,14.5331,0,-21.3668,23.7569,131.94,560,-5.34973,5.94814
6,8,2.30328,562,20.2057,0,-21.3668,23.7569,132.788,562,-5.34973,5.94814
6,8,2.30328,563,38.3936,0,-21.3668,23.7569,133.212,563,-5.34973,5.94814
6,8,2.30328,564,14.9419,0,-21.3668,23.7569,133.636,564,-5.34973,5.94814
6,8,2.30885,443,18.0139,0,-21.4988,23.6375,82.332,443,-5.38278,5.91825
6,8,2.30885,444,30.2619,0,-21.4988,23.6375,82.756,444,-5.38278,5.91825
6,8,2.30885,445,25.6467,0,-21.4988,23.6375,83.18,445,-5.38278,5.91825
6,8,2.30885,446,18.9164,0,-21.4988,23.6375,83.604,446,-5.38278,5.91825
6,8,2.30885,498,65.0981,0,-21.4988,23.6375,105.652,498,-5.38278,5.91825
6,8,2.30885,499,82.988,0,-21.4988,23.6375,106.076,499,-5.38278,5.91825
6,8,2.30885,500,36.0075,0,-21.4988,23.6375,106.5,500,-5.38278,5.91825
6,8,2.30885,528,11.107,0,-21.4988,23.6375,118.372,528,-5.38278,5.91825
6,8,2.30885,529,55.2468,0,-21.4988,23.6375,118.796,529,-5.38278,5.91825
6,8,2.30885,530,81.9802,0,-21.4988,23.6375,119.22,530,-5.38278,5.91825
6,8,2.30885,531,29.9868,0,-21.4988,23.6375,119.644,531,-5.38278,5.91825
6,8,2.30885,554,15.1931,0,-21.4988,23.6375,129.396,554,-5.38278,5.91825
6,8,2.30885,556,52.444,0,-21.4988,23.6375,130.244,556,-5.38278,5.91825
6,8,2.30885,557,121.112,0,-21.4988,23.6375,130.668,557,-5.38278,5.91825
6,8,2.30885,558,61.6441,0,-21.4988,23.6375,131.092,558,-5.38278,5.91825
6,8,2.31442,499,18.1263,0,-21.6302,23.5174,106.076,499,-5.41566,5.88818
6,8,2.31442,528,54.0376,0,-21.6302,23.5174,118.372,528,-5.41566,5.88818
6,8,2.31442,529,137.782,0,-21.6302,23.5174,118.796,529,-5.41566,5.88818
6,8,2.31442,530,78.589,0,-21.6302,23.5174,119.22,530,-5.41566,5.88818
6,8,2.31442,531,19.3344,0,-21.6302,23.5174,119.644,531,-5.41566,5.88818
6,8,2.31442,553,41.1853,0,-21.6302,23.5174,128.972,553,-5.41566,5.88818
6,8,2.31442,554,183.732,0,-21.6302,23.5174,129.396,554,-5.41566,5.88818
6,8,2.31442,555,162.183,0,-21.6302,23.5174,129.82,555,-5.41566,5.88818
6,8,2.31442,556,45.0086,0,-21.6302,23.5174,130.244,556,-5.41566,5.88818
6,8,2.31442,557,60.9661,0,-21.6302,23.5174,130.668,557,-5.41566,5.88818
6,8,2.31442,558,41.1506,0,-21.6302,23.5174,131.092,558,-5.41566,5.88818
6,8,2.31442,559,11.0357,0,-21.6302,23.5174,131.516,559,-5.41566,5.88818
6,8,2.31442,747,40.0416,0,-21.6302,23.5174,211.228,747,-5.41566,5.88818
6,8,2.31442,748,34.5914,0,-21.6302,23.5174,211.652,748,-5.41566,5.88818
6,8,2.31999,554,23.0662,0,-21.7608,23.3965,129.396,554,-5.44838,5.85792
6,8,2.31999,555,67.3773,0,-21.7608,23.3965,129.82,555,-5.44838,5.85792
6,8,2.31999,556,32.2616,0,-21.7608,23.3965,130.244,556,-5.44838,5.85792
6,8,2.31999,747,53.0416,0,-21.7608,23.3965,211.228,747,-5.44838,5.85792
6,8,2.31999,748,45.7718,0,-21.7608,23.3965,211.652,748,-5.44838,5.85792
6,8,2.32556,555,12.0404,0,-21.8908,23.275,129.82,555,-5.48092,5.82748
6,8,2.32556,747,50.0694,0,-21.8908,23.275,211.228,747,-5.48092,5.82748
6,8,2.32556,748,49.7546,0,-21.8908,23.275,211.652,748,-5.48092,5.82748
6,8,2.33113,379,64.0433,0,-22.0201,23.1527,55.196,379,-5.5133,5.79686
6,8,2.33113,380,111.926,0,-22.0201,23.1527,55.62,380,-5.5133,5.79686
6,8,2.33113,381,43.355,0,-22.0201,23.1527,56.044,381,-5.5133,5.79686
6,8,2.33113,747,17.0277,0,-22.0201,23.1527,211.228,747,-5.5133,5.79686
6,8,2.33113,748,18.2602,0,-22.0201,23.1527,211.652,748,-5.5133,5.79686
6,8,2.35898,687,24.0261,0,-22.6563,22.5305,185.788,687,-5.67259,5.64108
6,8,2.35898,688,23.3559,0,-22.6563,22.5305,186.212,688,-5.67259,5.64108
6,8,2.36455,82,28.0433,0,-22.7815,22.4039,-70.732,82,-5.70392,5.60939
6,8,2.36455,83,27.4265,0,-22.7815,22.4039,-70.308,83,-5.70392,5.60939
6,8,2.36455,165,20.0816,0,-22.7815,22.4039,-35.54,165,-5.70392,5.60939
6,8,2.36455,166,16.3492,0,-22.7815,22.4039,-35.116,166,-5.70392,5.60939
6,8,2.36455,686,15,0,-22.7815,22.4039,185.364,686,-5.70392,5.60939
6,8,2.36455,687,325.208,0,-22.7815,22.4039,185.788,687,-5.70392,5.60939
6,8,2.36455,688,280.691,0,-22.7815,22.4039,186.212,688,-5.70392,5.60939
6,8,2.36455,689,43.9597,0,-22.7815,22.4039,186.636,689,-5.70392,5.60939
6,8,2.37012,82,62.1232,0,-22.9059,22.2767,-70.732,82,-5.73508,5.57754
6,8,2.37012,83,47.9684,0,-22.9059,22.2767,-70.308,83,-5.73508,5.57754
6,8,2.37012,164,21.0001,0,-22.9059,22.2767,-35.964,164,-5.73508,5.57754
6,8,2.37012,165,74.2914,0,-22.9059,22.2767,-35.54,165,-5.73508,5.57754
6,8,2.37012,166,52.283,0,-22.9059,22.2767,-35.116,166,-5.73508,5.57754
6,8,2.37012,686,57.9861,0,-22.9059,22.2767,185.364,686,-5.73508,5.57754
6,8,2.37012,687,919.792,0,-22.9059,22.2767,185.788,687,-5.73508,5.57754
6,8,2.37012,688,701.444,0,-22.9059,22.2767,186.212,688,-5.73508,5.57754
6,8,2.37012,689,100.384,0,-22.9059,22.2767,186.636,689,-5.73508,5.57754
6,8,2.37012,690,23.9294,0,-22.9059,22.2767,187.06,690,-5.73508,5.57754
