
HepMC::Version 2.06.11
HepMC::IO_GenEvent-START_EVENT_LISTING
E 1 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 1 0 0 0 0
U GEV MM
H 1 14 21 41 0 0 8 15 12 1.2227488517761230e+01 9.0681427717208862e-01 2.1985495090484619e-01 4.2000000000000000e+01
V -1 0 0 0 0 0 2 568 0
P 10001 3000197 0 0 1.0000000000000000e+02 1.0000000000000000e+02 0 101 0 0 -1 0
P 10002 3000197 0 0 -1.0000000000000000e+02 1.0000000000000000e+02 0 102 0 0 -1 0
P 10003 321 -5.5901432037353516e-01 -2.7785910293459892e-02 4.6316347122192383e+00 4.6913695335388184e+00 4.9359793920611528e-01 1 0 0 0 0
P 10004 3312 -1.1426831483840942e+00 -7.5093889236450195e-01 1.7759580612182617e+00 2.6018252372741699e+00 1.3212999403784338e+00 1 0 0 0 0
P 10005 -3112 2.9150503873825073e-01 5.2066600322723389e-01 1.4997729659080505e-01 1.3462271690368652e+00 1.1973997355244050e+00 1 0 0 0 0
P 10006 -211 2.3955754935741425e-01 -1.1577125638723373e-01 -7.0172905921936035e-01 7.6334959268569946e-01 1.3959987407202848e-01 1 0 0 0 0
P 10007 22 -7.6286718249320984e-02 2.3807078599929810e-01 -7.6831787824630737e-01 8.0796641111373901e-01 -5.5429838061544533e-05 1 0 0 0 0
P 10008 22 7.4796283245086670e-01 1.0206410884857178e+00 -2.6530916690826416e+00 2.9393966197967529e+00 6.7356040989540583e-04 1 0 0 0 0
P 10009 211 3.2772526144981384e-01 8.6652291938662529e-03 1.1908898353576660e+00 1.2430549860000610e+00 1.3960001816644568e-01 1 0 0 0 0
P 10010 -321 -3.0721294879913330e-01 2.5287631154060364e-01 1.4512833952903748e-01 6.5040713548660278e-01 4.9360002239585965e-01 1 0 0 0 0
P 10011 -321 -4.9239745736122131e-01 -5.5926996469497681e-01 -3.4984001517295837e-01 9.5982664823532104e-01 4.9360004965631699e-01 1 0 0 0 0
P 10012 111 -2.3893903195858002e-01 -3.8571514189243317e-02 -7.5050884485244751e-01 8.0004262924194336e-01 1.3500022112001242e-01 1 0 0 0 0
P 10013 -211 -4.1617119312286377e-01 6.5317189693450928e-01 -5.2044028043746948e-01 9.4349253177642822e-01 1.3959972451881614e-01 1 0 0 0 0
P 10014 2212 5.2188426256179810e-01 -6.2195479869842529e-01 -3.8731143474578857e+00 4.0670151710510254e+00 9.3829989765607813e-01 1 0 0 0 0
P 10015 -2112 8.9632548391819000e-02 2.9154524207115173e-01 -8.9674121141433716e-01 1.3341759443283081e+00 9.3959992990098795e-01 1 0 0 0 0
P 10016 211 2.2504115477204323e-02 2.8864111751317978e-02 -2.4359500408172607e-01 2.8313648700714111e-01 1.3960004334012555e-01 1 0 0 0 0
P 10017 -211 4.0299734473228455e-01 -2.7621027827262878e-01 -5.7839214801788330e-01 7.6988607645034790e-01 1.3959984290340405e-01 1 0 0 0 0
P 10018 111 -2.3406040668487549e-01 -1.8265175819396973e-01 4.4897332787513733e-02 3.2922136783599854e-01 1.3499999925753853e-01 1 0 0 0 0
P 10019 211 -1.1909816414117813e-01 -9.8375687375664711e-03 1.0358686745166779e-01 2.1094916760921478e-01 1.3960000625396063e-01 1 0 0 0 0
P 10020 -211 -9.2367708683013916e-02 -6.6113211214542389e-02 2.2838933765888214e-01 2.9077932238578796e-01 1.3960005181383819e-01 1 0 0 0 0
P 10021 211 -2.1112260222434998e-01 7.5383737683296204e-02 -1.2250757962465286e-01 2.9112151265144348e-01 1.3960002502108940e-01 1 0 0 0 0
P 10022 -211 5.7762414216995239e-03 6.0741961002349854e-01 -1.9434350728988647e-01 6.5287786722183228e-01 1.3960001101838601e-01 1 0 0 0 0
P 10023 111 4.3803248554468155e-02 1.0853622853755951e-01 9.7601450979709625e-02 2.0359250903129578e-01 1.3500010744896362e-01 1 0 0 0 0
P 10024 211 5.6292277574539185e-01 -1.0986270904541016e+00 2.8238062858581543e+00 3.0850009918212891e+00 1.3959098879860271e-01 1 0 0 0 0
P 10025 -211 -1.1421497166156769e-01 1.6762316226959229e-02 4.8369950056076050e-01 5.1650673151016235e-01 1.3959929031208040e-01 1 0 0 0 0
P 10026 -211 -5.7697042822837830e-02 1.9509552419185638e-01 2.3401752114295959e-01 3.4006407856941223e-01 1.3960001798414007e-01 1 0 0 0 0
P 10027 211 1.4108726382255554e-01 8.6619317531585693e-02 3.2794302701950073e-01 3.9299279451370239e-01 1.3960009092548281e-01 1 0 0 0 0
P 10028 111 1.5093766152858734e-01 4.4189363718032837e-02 1.9748213887214661e-01 2.8628495335578918e-01 1.3500000670698353e-01 1 0 0 0 0
P 10029 -211 5.2223995327949524e-02 -1.2391950190067291e-01 2.1589025855064392e-01 2.9013815522193909e-01 1.3959998832092202e-01 1 0 0 0 0
P 10030 211 -2.6080936193466187e-01 -2.5880181789398193e-01 2.2714883089065552e-03 3.9305624365806580e-01 1.3959995272727013e-01 1 0 0 0 0
P 10031 111 -1.8636980652809143e-01 5.5664651095867157e-02 1.8163707852363586e-01 2.9841125011444092e-01 1.3499995456784086e-01 1 0 0 0 0
P 10032 130 2.1017454564571381e-01 4.9603756517171860e-02 3.4045639634132385e-01 6.4050740003585815e-01 4.9770000943638443e-01 1 0 0 0 0
P 10033 -211 1.4490276575088501e-02 -9.6783585846424103e-02 -2.0308791100978851e-01 2.6516011357307434e-01 1.3959998433829141e-01 1 0 0 0 0
P 10034 211 -8.2751405239105225e-01 1.0408417135477066e-01 2.4704352021217346e-01 8.8098335266113281e-01 1.3959994683364668e-01 1 0 0 0 0
P 10035 211 -3.3962705731391907e-01 -1.9340050220489502e-01 1.0219590365886688e-01 4.2741346359252930e-01 1.3959933317423939e-01 1 0 0 0 0
P 10036 111 2.6138636469841003e-01 2.8565734624862671e-02 -2.9501935839653015e-01 4.1761237382888794e-01 1.3499940778162789e-01 1 0 0 0 0
P 10037 130 -4.2381454259157181e-02 4.1802707314491272e-01 -1.7148175239562988e+00 1.8343521356582642e+00 4.9770050791535281e-01 1 0 0 0 0
P 10038 211 3.9828956127166748e-01 8.0532982945442200e-02 -2.8143668174743652e-01 5.1362913846969604e-01 1.3959996451305451e-01 1 0 0 0 0
P 10039 111 1.3080264627933502e-01 9.0907579660415649e-01 -1.3762565851211548e+00 1.6600708961486816e+00 1.3500020705682736e-01 1 0 0 0 0
P 10040 211 -2.9765197634696960e-01 3.1246647238731384e-02 1.3956087827682495e-01 3.5852271318435669e-01 1.3960030493073813e-01 1 0 0 0 0
P 10041 -211 1.8541982769966125e-01 -2.0719511806964874e-01 -2.7283495664596558e-01 4.1380852460861206e-01 1.3960032956509316e-01 1 0 0 0 0
P 10042 -211 1.1925175040960312e-01 -5.2575226873159409e-02 -1.0539343953132629e-01 2.1813084185123444e-01 1.3959997354572262e-01 1 0 0 0 0
P 10043 111 1.4192953705787659e-02 -5.3547930717468262e-01 -2.2852723598480225e+00 2.3510921001434326e+00 1.3499917156906782e-01 1 0 0 0 0
P 10044 22 1.0651881992816925e-01 -1.3845472037792206e-01 1.8349488079547882e-01 2.5335022807121277e-01 -4.2523285246144893e-05 1 0 0 0 0
