
HepMC::Version 2.06.11
HepMC::IO_GenEvent-START_EVENT_LISTING
E 1 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 1 0 0 0 0
U GEV MM
H 1 1 4 4 0 0 0 3 0 5.8469262123107910e+00 3.0388343334197998e+00 7.7062076330184937e-01 4.2000000000000000e+01
V -1 0 0 0 0 0 2 81 0
P 10001 2212 0 0 1.0000000000000000e+02 1.0000000000000000e+02 0 101 0 0 -1 0
P 10002 3000001 0 0 -1.0000000000000000e+02 1.0000000000000000e+02 0 102 0 0 -1 0
P 10003 211 1.5333658456802368e+00 2.6570191383361816e+00 5.5653190612792969e+00 6.3563537597656250e+00 1.3962573997837802e-01 1 0 0 0 0
P 10004 111 7.1283721923828125e-01 2.4584493041038513e-01 2.2536938190460205e+00 2.3803248405456543e+00 1.3503290551789579e-01 1 0 0 0 0
P 10005 211 -1.4507831633090973e-01 2.3200228810310364e-01 -4.8957559466362000e-01 5.7796645164489746e-01 1.3960006010840195e-01 1 0 0 0 0
P 10006 111 7.1363401412963867e-01 -7.5833243131637573e-01 -2.6249597549438477e+01 2.6270589828491211e+01 1.3482153696810695e-01 1 0 0 0 0
P 10007 111 -3.5789680480957031e-01 -4.5173197984695435e-02 -1.7413341522216797e+01 1.7417600631713867e+01 1.3497427832969169e-01 1 0 0 0 0
P 10008 2112 6.5071254968643188e-02 6.5921694040298462e-03 5.4184516906738281e+01 5.4192707061767578e+01 9.3986623570932026e-01 1 0 0 0 0
P 10009 211 -1.6481313109397888e-01 -1.3775265216827393e-01 1.5329809188842773e+01 1.5331950187683105e+01 1.3966971721629906e-01 1 0 0 0 0
P 10010 -211 -4.3735519051551819e-02 5.5304408073425293e-01 3.4251542091369629e+00 3.4725987911224365e+00 1.3960822638530476e-01 1 0 0 0 0
P 10011 111 3.1828790903091431e-01 1.2202295064926147e+00 3.3338291645050049e+00 3.5669186115264893e+00 1.3499719107980493e-01 1 0 0 0 0
P 10012 -211 3.2219412922859192e-01 9.2255704104900360e-02 9.4384008646011353e-01 1.0112586021423340e+00 1.3960544311942605e-01 1 0 0 0 0
P 10013 111 7.2494223713874817e-02 -3.6291815340518951e-02 1.5582718849182129e+00 1.5662091970443726e+00 1.3500915986417472e-01 1 0 0 0 0
P 10014 111 2.4335953593254089e-01 -6.5431177616119385e-02 6.1780732870101929e-01 6.8074697256088257e-01 1.3500163895517672e-01 1 0 0 0 0
P 10015 111 1.4918981492519379e-01 -4.2718533426523209e-02 5.1738506555557251e-01 5.5677205324172974e-01 1.3500125642208272e-01 1 0 0 0 0
P 10016 111 -4.4721834361553192e-02 -1.4916223287582397e-01 4.6950921416282654e-01 5.1275104284286499e-01 1.3500116876341076e-01 1 0 0 0 0
P 10017 211 -2.1941590309143066e-01 -5.6164741516113281e-02 -7.1586966514587402e-01 7.6371151208877563e-01 1.3959971168257612e-01 1 0 0 0 0
P 10018 111 -5.2953921258449554e-02 -9.0352788567543030e-02 1.6894768178462982e-01 2.4028334021568298e-01 1.3500007491193441e-01 1 0 0 0 0
P 10019 -211 2.6079964637756348e-01 -1.6597393155097961e-01 -3.9802551269531250e-02 3.4152054786682129e-01 1.3960028661338300e-01 1 0 0 0 0
P 10020 211 -1.3762757182121277e-01 2.3469687998294830e-01 3.1214219331741333e-01 4.3697255849838257e-01 1.3960048005821263e-01 1 0 0 0 0
P 10021 -211 9.3008771538734436e-02 4.5777776837348938e-01 -6.2872493267059326e-01 7.9560953378677368e-01 1.3960076106744101e-01 1 0 0 0 0
P 10022 111 1.6152487695217133e-01 -1.1822892725467682e-01 -1.8686476945877075e+00 1.8841810226440430e+00 1.3500205365027443e-01 1 0 0 0 0
P 10023 211 1.3543656468391418e-01 6.6155008971691132e-03 -8.9185297489166260e-01 9.1284024715423584e-01 1.3960214932441878e-01 1 0 0 0 0
P 10024 -211 -5.7256907224655151e-01 -2.4863824248313904e-01 -9.5377655029296875e+00 9.5591907501220703e+00 1.3964487181909305e-01 1 0 0 0 0
P 10025 -211 -2.1726810932159424e+00 -6.7015498876571655e-01 1.5821453332901001e+00 2.7735044956207275e+00 1.3961550698666733e-01 1 0 0 0 0
P 10026 2212 4.4786453247070312e-01 -4.6425813436508179e-01 -1.6781677246093750e+01 1.6820262908935547e+01 9.3831491455846106e-01 1 0 0 0 0
P 10027 -2112 1.2000108510255814e-01 -5.2678698301315308e-01 -8.4672918319702148e+00 8.5363798141479492e+00 9.3959809373218750e-01 1 0 0 0 0
P 10028 -211 5.4937100410461426e-01 3.9136879146099091e-02 -1.3242653608322144e+00 1.4410090446472168e+00 1.3959987605582305e-01 1 0 0 0 0
P 10029 -211 3.7746423482894897e-01 -4.8522733151912689e-02 -1.6563119888305664e+00 1.7051964998245239e+00 1.3961373307237968e-01 1 0 0 0 0
P 10030 2212 -3.3805453777313232e-01 -4.4876718521118164e-01 -5.2897071838378906e-01 1.2148610353469849e+00 9.3829870364693191e-01 1 0 0 0 0
P 10031 -3122 -2.2362948954105377e-01 -4.6611401438713074e-01 -3.2840466499328613e+00 3.5066790580749512e+00 1.1155999257824007e+00 1 0 0 0 0
P 10032 2212 -9.9337565898895264e-01 -8.7244701385498047e-01 -3.0338699340820312e+01 3.0381984710693359e+01 9.3827409441910603e-01 1 0 0 0 0
P 10033 211 2.8162670787423849e-03 1.7320960760116577e-02 -8.8977593183517456e-01 9.0083140134811401e-01 1.3959963373784826e-01 1 0 0 0 0
P 10034 -211 -1.1261275410652161e-01 -2.6550769805908203e-01 -3.0889143943786621e+00 3.1054878234863281e+00 1.3959411128721322e-01 1 0 0 0 0
P 10035 111 1.4253582060337067e-01 7.6718166470527649e-02 -4.7646033763885498e-01 5.2100044488906860e-01 1.3499952966584686e-01 1 0 0 0 0
P 10036 211 5.1762029528617859e-02 2.3608097434043884e-01 -3.9714348316192627e-01 4.8541176319122314e-01 1.3959978323755531e-01 1 0 0 0 0
P 10037 -321 4.6510019898414612e-01 -4.8649570345878601e-01 -1.4884934425354004e+00 1.7065315246582031e+00 4.9359989019692119e-01 1 0 0 0 0
P 10038 211 1.9192457199096680e-01 -8.1607007980346680e-01 -9.9311035871505737e-01 1.3071196079254150e+00 1.3959967174599064e-01 1 0 0 0 0
P 10039 -211 -6.4935401082038879e-02 3.6894395947456360e-02 -1.5080040693283081e+00 1.5162922143936157e+00 1.3959943966200253e-01 1 0 0 0 0
P 10040 211 -4.1750371456146240e-02 -1.1354232579469681e-01 -2.6351282596588135e+00 2.6415946483612061e+00 1.3959365363254003e-01 1 0 0 0 0
P 10041 130 4.7149628400802612e-01 5.4758220911026001e-01 -1.1912213325500488e+01 1.1944483757019043e+01 4.9770562373044097e-01 1 0 0 0 0
P 10042 310 -9.0002310276031494e-01 3.0309784412384033e-01 -1.7179784774780273e+00 2.0251088142395020e+00 4.9770048404434619e-01 1 0 0 0 0
P 10043 22 -2.6625978946685791e-01 1.6464672982692719e-01 -1.3181866407394409e+00 1.3548499345779419e+00 -7.0407933863993449e-04 1 0 0 0 0
P 10044 22 -4.1340902447700500e-01 -1.4571547508239746e-01 -5.8491940498352051e+00 5.8655948638916016e+00 -2.8189561097182662e-03 1 0 0 0 0
